StartDate,EndDate,Status,IPAddress,Progress,Duration (in seconds),Finished,RecordedDate,ResponseId,RecipientLastName,RecipientFirstName,RecipientEmail,ExternalReference,LocationLatitude,LocationLongitude,DistributionChannel,UserLanguage,consent_q,att1,att2,two_choices,three_choices,comp1,comp2,gender,gender_4_TEXT,ethnicity,ethnicity_6_TEXT,age,ses,ses_8_TEXT,FL_9_DO
1/6/23 14:22,1/6/23 14:23,0,47.184.156.220,100,80,1,1/6/23 14:23,R_1jwFIvn67nVa02f,,,,,32.9569,-96.6746,anonymous,EN,2,2,2,,3,2,1,1,,3,,27,1,,three_choices
1/6/23 14:22,1/6/23 14:24,0,174.216.242.80,100,88,1,1/6/23 14:24,R_2QE4rUocfxkhsb7,,,,,40.7653,-73.9589,anonymous,EN,2,2,2,,1,2,1,2,,2,,27,4,,three_choices
1/6/23 14:21,1/6/23 14:24,0,71.90.221.84,100,152,1,1/6/23 14:24,R_1I61KIie2U38QH9,,,,,33.9332,-83.3536,anonymous,EN,2,2,2,,3,3,2,1,,4,,32,1,,three_choices
1/6/23 14:22,1/6/23 14:24,0,172.127.48.202,100,96,1,1/6/23 14:24,R_3kGHxVq5XmhMzbY,,,,,34.1078,-84.5026,anonymous,EN,2,2,2,2,,2,1,1,,3,,24,5,,two_choices
1/6/23 14:23,1/6/23 14:24,0,68.52.26.197,100,62,1,1/6/23 14:24,R_3svJwTwgX4DIn2E,,,,,36.0758,-87.4,anonymous,EN,2,2,2,,1,2,1,2,,3,,49,3,,three_choices
1/6/23 14:22,1/6/23 14:24,0,174.247.10.200,100,118,1,1/6/23 14:24,R_308YHE0liCmfTVY,,,,,35.1287,-80.9338,anonymous,EN,2,2,2,2,,3,2,2,,3,,27,3,,two_choices
1/6/23 14:22,1/6/23 14:24,0,67.168.83.155,100,127,1,1/6/23 14:24,R_3iPDQpiUxFyw3eb,,,,,47.1016,-123.0591,anonymous,EN,2,2,2,2,,3,2,2,,3,,55,4,,two_choices
1/6/23 14:21,1/6/23 14:24,0,172.56.29.245,100,134,1,1/6/23 14:24,R_3kzi1l5bwSelE7L,,,,,40.0359,-75.145,anonymous,EN,2,2,2,,3,2,1,2,,1,,24,3,,three_choices
1/6/23 14:22,1/6/23 14:24,0,162.203.21.241,100,97,1,1/6/23 14:24,R_32KneBbzV6oiCbL,,,,,43.1172,-88.3446,anonymous,EN,2,2,2,1,,2,2,2,,3,,19,3,,two_choices
1/6/23 14:22,1/6/23 14:24,0,73.12.140.33,100,88,1,1/6/23 14:24,R_3ktU1TtXfRsLACV,,,,,38.768,-121.3349,anonymous,EN,2,2,2,1,,2,1,1,,3,,35,3,,two_choices
1/6/23 14:22,1/6/23 14:24,0,71.12.43.200,100,120,1,1/6/23 14:24,R_1DRXFsEo18Ce6xY,,,,,33.1452,-97.0699,anonymous,EN,2,2,2,1,,2,2,1,,4,,31,2,,two_choices
1/6/23 14:20,1/6/23 14:24,0,50.110.122.124,100,217,1,1/6/23 14:24,R_2Pq8Udm7JGB7eeZ,,,,,37.2697,-81.2212,anonymous,EN,2,2,2,,3,2,2,2,,3,,66,4,,three_choices
1/6/23 14:23,1/6/23 14:24,0,75.90.61.142,100,90,1,1/6/23 14:24,R_1P67syfT25K5gyM,,,,,29.8097,-82.4675,anonymous,EN,2,2,2,2,,2,2,1,,3,,36,4,,two_choices
1/6/23 14:23,1/6/23 14:24,0,24.1.10.150,100,84,1,1/6/23 14:24,R_PtZjUSqEns8HJTj,,,,,41.1137,-87.8694,anonymous,EN,2,2,2,1,,2,2,2,,4,,35,3,,two_choices
1/6/23 14:21,1/6/23 14:24,0,172.58.155.20,100,190,1,1/6/23 14:24,R_OJ3RKHwsp1dQPXr,,,,,35.2296,-80.843,anonymous,EN,2,2,2,1,,2,2,1,,1,,45,1,,two_choices
1/6/23 14:22,1/6/23 14:24,0,107.145.168.111,100,123,1,1/6/23 14:24,R_1q4zK8hJqrBAk1j,,,,,29.2866,-81.0869,anonymous,EN,2,2,2,2,,3,3,1,,3,,,1,,two_choices
1/6/23 14:23,1/6/23 14:24,0,76.135.227.49,100,60,1,1/6/23 14:24,R_2b2dTmVSm22NnqX,,,,,47.9425,-122.2139,anonymous,EN,2,2,2,1,,2,1,1,,2,,26,5,,two_choices
1/6/23 14:23,1/6/23 14:24,0,173.73.225.228,100,69,1,1/6/23 14:24,R_37CB1gcqDIFiUTf,,,,,38.8616,-77.2663,anonymous,EN,2,2,2,,3,2,2,2,,2,,27,4,,three_choices
1/6/23 14:22,1/6/23 14:24,0,24.205.12.204,100,128,1,1/6/23 14:24,R_1DGsEchLIl8p6Rc,,,,,34.1706,-118.2823,anonymous,EN,2,2,2,,3,2,2,2,,3,,22,4,,three_choices
1/6/23 14:23,1/6/23 14:24,0,35.140.75.72,100,82,1,1/6/23 14:24,R_0UH9qW8q4RGLUBz,,,,,27.7152,-82.3513,anonymous,EN,2,2,2,1,,2,3,1,,3,,40,4,,two_choices
1/6/23 14:22,1/6/23 14:25,0,73.221.39.31,100,132,1,1/6/23 14:25,R_z2sDCfMT6qIC6JP,,,,,47.7345,-117.447,anonymous,EN,2,2,2,,3,3,2,1,,3,,56,3,,three_choices
1/6/23 14:22,1/6/23 14:25,0,73.35.39.38,100,173,1,1/6/23 14:25,R_3oHfZsAx6dl5ph4,,,,,29.6669,-81.6579,anonymous,EN,2,2,2,1,,2,2,1,,3,,39,4,,two_choices
1/6/23 14:23,1/6/23 14:25,0,71.228.76.121,100,84,1,1/6/23 14:25,R_3pmZDccYGsatgOz,,,,,27.3407,-82.5174,anonymous,EN,2,2,2,,3,2,1,2,,3,,19,3,,three_choices
1/6/23 14:23,1/6/23 14:25,0,73.56.179.41,100,116,1,1/6/23 14:25,R_x42EbBQJy8DwyqZ,,,,,27.2366,-80.2271,anonymous,EN,2,2,2,2,,2,2,1,,3,,28,3,,two_choices
1/6/23 14:24,1/6/23 14:25,0,71.14.217.50,100,90,1,1/6/23 14:25,R_1NrWxMfIHT0pwWw,,,,,38.4073,-90.4368,anonymous,EN,2,2,2,1,,2,2,1,,3,,42,3,,two_choices
1/6/23 14:17,1/6/23 14:25,0,68.234.232.21,100,502,1,1/6/23 14:25,R_3DqFrwDhcXWZLYj,,,,,29.6475,-82.404,anonymous,EN,2,2,2,1,,2,3,1,,3,,19,3,,two_choices
1/6/23 14:24,1/6/23 14:25,0,76.108.131.121,100,56,1,1/6/23 14:25,R_etSXKnwUbns2jYt,,,,,26.0485,-80.3791,anonymous,EN,2,2,2,2,,2,2,1,,3,,33,4,,two_choices
1/6/23 14:24,1/6/23 14:25,0,96.32.37.157,100,75,1,1/6/23 14:25,R_AtwBP7KoFy9AhQR,,,,,41.7684,-72.2032,anonymous,EN,2,2,2,1,,2,1,1,,3,,29,4,,two_choices
1/6/23 14:22,1/6/23 14:26,0,104.172.43.129,100,197,1,1/6/23 14:26,R_ZaBQX2rMAJNWKBP,,,,,34.0085,-117.8136,anonymous,EN,2,2,2,,3,2,2,2,,2,,42,3,,three_choices
1/6/23 14:25,1/6/23 14:26,0,107.208.219.208,100,98,1,1/6/23 14:26,R_1ffShDpuHyVvJ8V,,,,,33.8992,-84.8572,anonymous,EN,2,2,2,,3,2,2,2,,3,,39,4,,three_choices
1/6/23 14:25,1/6/23 14:26,0,67.188.171.76,100,81,1,1/6/23 14:26,R_u8JfmAvvIqMa5ah,,,,,34.8395,-120.3905,anonymous,EN,2,2,2,,1,2,1,1,,3,,55,4,,three_choices
1/6/23 14:25,1/6/23 14:26,0,71.63.96.202,100,81,1,1/6/23 14:26,R_2B5kAhTjg1ojzCL,,,,,37.2289,-77.2698,anonymous,EN,2,2,2,1,,2,2,1,,1,,20,3,,two_choices
1/6/23 14:24,1/6/23 14:27,0,98.192.219.224,100,144,1,1/6/23 14:27,R_3GjIitEIx0JgE9A,,,,,38.6397,-75.6047,anonymous,EN,2,2,2,,3,3,3,2,,3,,42,3,,three_choices
1/6/23 14:24,1/6/23 14:27,0,166.198.38.22,100,141,1,1/6/23 14:27,R_3ISFAYsNZMx6hrs,,,,,47.6034,-122.3414,anonymous,EN,2,2,2,,3,3,3,1,,3,,44,3,,three_choices
1/6/23 14:24,1/6/23 14:27,0,68.96.203.237,100,142,1,1/6/23 14:27,R_2uJ7lDsMREr7gQQ,,,,,36.0409,-115.0829,anonymous,EN,2,2,2,,1,2,2,1,,3,,57,3,,three_choices
1/6/23 14:25,1/6/23 14:27,0,24.230.135.88,100,84,1,1/6/23 14:27,R_1g5yFuCgpzrD52l,,,,,47.7768,-96.5924,anonymous,EN,2,2,1,1,,3,1,1,,3,,57,4,,two_choices
1/6/23 14:24,1/6/23 14:27,0,107.77.203.113,100,190,1,1/6/23 14:27,R_3g0moljzMvip9n5,,,,,39.2909,-76.6096,anonymous,EN,2,2,2,,3,2,2,2,,2,,45,4,,three_choices
1/6/23 14:25,1/6/23 14:27,0,107.147.43.99,100,99,1,1/6/23 14:27,R_1FstBbVcFLyVXHO,,,,,40.5366,-85.6579,anonymous,EN,2,2,2,1,,2,2,2,,3,,69,5,,two_choices
1/6/23 14:25,1/6/23 14:27,0,98.46.115.39,100,149,1,1/6/23 14:27,R_WdsNHwP3f9LEzFT,,,,,36.0711,-86.7196,anonymous,EN,2,2,2,,3,3,3,1,,3,,56,3,,three_choices
1/6/23 14:26,1/6/23 14:27,0,73.217.135.175,100,80,1,1/6/23 14:27,R_1oe6dq90mSl1WbG,,,,,32.7863,-80.1055,anonymous,EN,2,2,2,1,,2,2,1,,3,,39,4,,two_choices
1/6/23 14:25,1/6/23 14:27,0,69.253.204.240,100,147,1,1/6/23 14:27,R_1g2a9nh01BsK4ZL,,,,,39.9444,-75.5875,anonymous,EN,2,2,2,1,,2,2,1,,3,,36,3,,two_choices
1/6/23 14:25,1/6/23 14:27,0,71.195.103.171,100,130,1,1/6/23 14:27,R_2QL0v1HrxZPw4UC,,,,,38.4819,-121.4024,anonymous,EN,2,2,2,,3,1,1,1,,2,,20,3,,three_choices
1/6/23 14:26,1/6/23 14:27,0,68.52.33.11,100,91,1,1/6/23 14:27,R_1Fs1qXIMNrbD9il,,,,,36.0048,-86.7886,anonymous,EN,2,2,1,,3,3,2,2,,3,,22,3,,three_choices
1/6/23 14:26,1/6/23 14:27,0,24.126.121.147,100,74,1,1/6/23 14:27,R_2uO4gBbuAq9uakp,,,,,39.336,-76.7877,anonymous,EN,2,2,2,1,,2,2,2,,2,,21,3,,two_choices
1/6/23 14:25,1/6/23 14:28,0,75.190.168.50,100,144,1,1/6/23 14:28,R_AssJd9wDM4r2NgZ,,,,,35.9825,-78.5376,anonymous,EN,2,2,2,1,,2,1,1,,3,,33,1,,two_choices
1/6/23 14:25,1/6/23 14:28,0,108.73.188.110,100,172,1,1/6/23 14:28,R_d7oi8iMHC4vducp,,,,,33.852,-84.1152,anonymous,EN,2,2,2,2,,2,1,1,,3,,30,4,,two_choices
1/6/23 14:26,1/6/23 14:28,0,131.93.209.40,100,94,1,1/6/23 14:28,R_qX7Mu4uR6LuQj3r,,,,,43.0344,-89.5007,anonymous,EN,2,2,2,1,,2,3,2,,3,,38,4,,two_choices
1/6/23 14:20,1/6/23 14:28,0,71.82.54.236,100,443,1,1/6/23 14:28,R_1gBxPzp5FMgi7XS,,,,,43.582,-83.873,anonymous,EN,2,2,2,,3,2,3,1,,3,,52,3,,three_choices
1/6/23 14:25,1/6/23 14:28,0,67.252.37.142,100,174,1,1/6/23 14:28,R_1IKGhDIQAQ625aW,,,,,42.9135,-78.889,anonymous,EN,2,2,2,,3,2,2,1,,4,,69,4,,three_choices
1/6/23 14:26,1/6/23 14:28,0,74.111.36.205,100,101,1,1/6/23 14:28,R_2zG9lsv677WJMTd,,,,,43.1115,-76.1834,anonymous,EN,2,2,2,2,,2,1,2,,3,,48,3,,two_choices
1/6/23 14:27,1/6/23 14:28,0,173.13.105.57,100,65,1,1/6/23 14:28,R_2VlLVERWwex5nB8,,,,,42.6764,-71.3171,anonymous,EN,2,2,2,2,,2,2,1,,3,,43,3,,two_choices
1/6/23 14:20,1/6/23 14:28,0,24.154.150.39,100,497,1,1/6/23 14:28,R_214wYAbyfp9HCEf,,,,,40.685,-80.1071,anonymous,EN,2,2,2,,3,2,2,1,,3,,57,4,,three_choices
1/6/23 14:27,1/6/23 14:28,0,174.52.10.48,100,58,1,1/6/23 14:28,R_3n0dKbMhpxTzuXX,,,,,40.4953,-111.9439,anonymous,EN,2,2,2,,3,2,1,2,,3,,21,3,,three_choices
1/6/23 14:26,1/6/23 14:28,0,174.55.147.187,100,116,1,1/6/23 14:28,R_302VGzoFxZ8zNlM,,,,,39.9617,-76.7329,anonymous,EN,2,2,1,,3,3,2,1,,3,,38,1,,three_choices
1/6/23 14:25,1/6/23 14:28,0,76.217.129.76,100,180,1,1/6/23 14:28,R_3ErFW1ityROUmzx,,,,,33.0562,-117.2688,anonymous,EN,2,2,2,1,,2,2,2,,3,,61,4,,two_choices
1/6/23 14:26,1/6/23 14:28,0,104.179.206.170,100,115,1,1/6/23 14:28,R_3KxQX2rWqokeUMc,,,,,28.3159,-80.7292,anonymous,EN,2,2,2,1,,2,2,1,,3,,30,1,,two_choices
1/6/23 14:26,1/6/23 14:28,0,108.17.154.17,100,108,1,1/6/23 14:28,R_22Mutu1HmwcTqlR,,,,,36.7969,-76.1797,anonymous,EN,2,2,2,,3,2,1,2,,1,,40,3,,three_choices
1/6/23 14:27,1/6/23 14:28,0,24.188.225.53,100,73,1,1/6/23 14:28,R_27x8SdpHnnkk1Vj,,,,,40.7035,-73.9235,anonymous,EN,2,2,2,2,,2,2,1,,3,,28,5,,two_choices
1/6/23 14:27,1/6/23 14:28,0,209.96.194.169,100,96,1,1/6/23 14:28,R_31pAHWfNxeJTjR6,,,,,41.9082,-71.1031,anonymous,EN,2,2,2,,3,3,2,1,,3,,44,4,,three_choices
1/6/23 14:27,1/6/23 14:29,0,172.56.105.172,100,88,1,1/6/23 14:29,R_1g8dHeGw61aUnNV,,,,,47.5579,-122.1633,anonymous,EN,2,2,2,1,,2,2,1,,3,,34,3,,two_choices
1/6/23 14:27,1/6/23 14:29,0,208.114.32.199,100,116,1,1/6/23 14:29,R_1osWJvpaVZc3i8a,,,,,35.9371,-97.5893,anonymous,EN,2,2,2,,3,2,3,1,,4,,24,1,,three_choices
1/6/23 14:25,1/6/23 14:29,0,47.224.56.201,100,199,1,1/6/23 14:29,R_3qOkGx2CxKoarjC,,,,,44.8165,-85.5808,anonymous,EN,2,2,2,,3,2,2,2,,3,,52,4,,three_choices
1/6/23 14:23,1/6/23 14:29,0,172.56.13.243,100,312,1,1/6/23 14:29,R_2VPAqtv09w6PDzy,,,,,43.0382,-87.91,anonymous,EN,2,2,2,,3,3,3,2,,3,,63,3,,three_choices
1/6/23 14:27,1/6/23 14:29,0,174.203.64.243,100,127,1,1/6/23 14:29,R_2w0rNhFmX8kjInX,,,,,30.0039,-90.1229,anonymous,EN,2,2,2,1,,2,2,2,,3,,41,4,,two_choices
1/6/23 14:27,1/6/23 14:29,0,108.87.157.82,100,96,1,1/6/23 14:29,R_3sahvBzKFLlAkal,,,,,36.0964,-86.8212,anonymous,EN,2,2,2,,1,2,2,2,,2,,26,5,,three_choices
1/6/23 14:27,1/6/23 14:29,0,68.59.165.6,100,113,1,1/6/23 14:29,R_3O3vzy7ha7hkMFP,,,,,41.0537,-85.2513,anonymous,EN,2,2,1,2,,2,1,1,,3,,65,3,,two_choices
1/6/23 14:25,1/6/23 14:29,0,172.243.18.255,100,261,1,1/6/23 14:29,R_1KfkAxZe2ABByNt,,,,,29.2588,-82.2239,anonymous,EN,2,2,2,,3,2,2,4,Non-binary ,3,,54,8,AA degree,three_choices
1/6/23 14:27,1/6/23 14:29,0,172.58.109.221,100,143,1,1/6/23 14:29,R_2cATL9IwYRbHBUp,,,,,37.751,-97.822,anonymous,EN,2,2,2,,3,3,2,2,,1,,38,4,,three_choices
1/6/23 14:27,1/6/23 14:29,0,71.87.71.74,100,107,1,1/6/23 14:29,R_2QEUykV4Wmc0Iev,,,,,45.8249,-88.066,anonymous,EN,2,2,2,1,,2,2,1,,3,,30,2,,two_choices
1/6/23 14:28,1/6/23 14:29,0,131.106.4.234,100,88,1,1/6/23 14:29,R_aXJQ6CEznJvOg13,,,,,39.9561,-75.2719,anonymous,EN,2,2,2,1,,3,3,2,,1,,45,4,,two_choices
1/6/23 14:27,1/6/23 14:29,0,24.46.46.39,100,169,1,1/6/23 14:29,R_9KAOSAJ9ipq1TBT,,,,,40.5795,-73.9889,anonymous,EN,2,2,2,1,,2,2,2,,4,,25,2,,two_choices
1/6/23 14:26,1/6/23 14:29,0,108.30.182.44,100,173,1,1/6/23 14:29,R_2ZJllj54MptfrP8,,,,,40.6598,-73.6371,anonymous,EN,2,2,2,1,,2,3,1,,3,,46,3,,two_choices
1/6/23 14:27,1/6/23 14:29,0,47.186.237.20,100,119,1,1/6/23 14:29,R_3I0u9KS09lZyDA7,,,,,33.107,-97.1598,anonymous,EN,2,2,2,1,,2,2,2,,3,,20,3,,two_choices
1/6/23 14:26,1/6/23 14:29,0,75.89.10.116,100,174,1,1/6/23 14:29,R_2VCQ6EbHh9PkBf3,,,,,36.0432,-95.8072,anonymous,EN,2,2,2,,3,2,1,2,,3,,41,3,,three_choices
1/6/23 14:28,1/6/23 14:29,0,108.234.158.75,100,105,1,1/6/23 14:29,R_OIswfwY5r3eTrgJ,,,,,41.5436,-87.6826,anonymous,EN,2,2,2,,3,2,3,1,,3,,35,4,,three_choices
1/6/23 14:28,1/6/23 14:29,0,172.56.20.89,100,80,1,1/6/23 14:29,R_3CKjeEnO0ht6kGH,,,,,39.953,-83.0767,anonymous,EN,2,2,2,1,,2,3,2,,1,,48,1,,two_choices
1/6/23 14:28,1/6/23 14:29,0,73.73.232.50,100,74,1,1/6/23 14:29,R_2n4n43LnZvQq6Wd,,,,,41.5092,-87.5938,anonymous,EN,2,2,2,2,,2,3,1,,1,,32,4,,two_choices
1/6/23 14:28,1/6/23 14:30,0,64.251.96.96,100,88,1,1/6/23 14:30,R_9AilNC5356BqHOV,,,,,30.0794,-90.4919,anonymous,EN,2,2,2,,3,2,2,1,,4,,27,3,,three_choices
1/6/23 14:28,1/6/23 14:30,0,174.160.4.242,100,89,1,1/6/23 14:30,R_vIEROWKDWy6tDQl,,,,,37.3177,-122.0438,anonymous,EN,2,2,2,1,,2,1,2,,2,,43,4,,two_choices
1/6/23 14:27,1/6/23 14:30,0,136.226.66.162,100,174,1,1/6/23 14:30,R_DBRlhk2VJOXCWLT,,,,,33.508,-112.0995,anonymous,EN,2,2,2,1,,3,2,2,,4,,32,2,,two_choices
1/6/23 14:27,1/6/23 14:30,0,73.214.64.135,100,164,1,1/6/23 14:30,R_bkqv1JBszwkpzYR,,,,,40.4725,-79.9109,anonymous,EN,2,2,2,,3,2,2,2,,3,,78,3,,three_choices
1/6/23 14:28,1/6/23 14:30,0,96.245.110.24,100,101,1,1/6/23 14:30,R_REykOhall0Lps4N,,,,,40.1922,-75.4339,anonymous,EN,2,2,2,,3,2,2,2,,5,,20,1,,three_choices
1/6/23 14:27,1/6/23 14:30,0,73.80.207.157,100,148,1,1/6/23 14:30,R_1LjOdylt5SPLQxR,,,,,40.518,-74.8453,anonymous,EN,2,2,2,,3,3,1,1,,3,,72,4,,three_choices
1/6/23 14:29,1/6/23 14:30,0,75.48.78.21,100,69,1,1/6/23 14:30,R_2R8tCKBalMOwo9E,,,,,37.9545,-121.9759,anonymous,EN,2,2,2,1,,2,2,1,,1,,42,4,,two_choices
1/6/23 14:28,1/6/23 14:30,0,172.91.133.15,100,112,1,1/6/23 14:30,R_1dbDqWHaQph1hqH,,,,,34.0271,-118.5035,anonymous,EN,2,2,2,,3,2,3,2,,3,,22,3,,three_choices
1/6/23 14:29,1/6/23 14:30,0,173.218.134.215,100,70,1,1/6/23 14:30,R_3CoUeBVekWSWlk5,,,,,35.7767,-90.7694,anonymous,EN,2,2,2,1,,2,1,1,,3,,30,5,,two_choices
1/6/23 14:29,1/6/23 14:30,0,32.218.239.156,100,63,1,1/6/23 14:30,R_2X6daM0YVUL1zCu,,,,,41.217,-73.0552,anonymous,EN,2,2,2,1,,3,3,1,,3,,36,2,,two_choices
1/6/23 14:29,1/6/23 14:30,0,209.54.8.58,100,94,1,1/6/23 14:30,R_6SDESwu4edJl4qt,,,,,36.7685,-90.4096,anonymous,EN,2,2,2,,3,2,2,2,,3,,29,4,,three_choices
1/6/23 14:29,1/6/23 14:30,0,70.141.255.84,100,87,1,1/6/23 14:30,R_2z6kKY3JY8p4cud,,,,,31.5791,-84.2138,anonymous,EN,2,2,2,,3,3,2,2,,3,,50,2,,three_choices
1/6/23 14:27,1/6/23 14:30,0,71.69.155.32,100,208,1,1/6/23 14:30,R_UzRKPh4Hai6VKyR,,,,,35.8964,-78.7115,anonymous,EN,2,2,2,,3,2,2,2,,3,,54,3,,three_choices
1/6/23 14:29,1/6/23 14:30,0,216.59.169.21,100,68,1,1/6/23 14:30,R_3HUkis8UKboCNAh,,,,,42.2478,-73.754,anonymous,EN,2,2,2,1,,2,1,1,,3,,49,3,,two_choices
1/6/23 14:29,1/6/23 14:30,0,24.95.141.159,100,77,1,1/6/23 14:30,R_2A0tpUToH0hSjKz,,,,,37.5783,-84.2741,anonymous,EN,2,2,2,,3,3,2,1,,3,,20,1,,three_choices
1/6/23 14:28,1/6/23 14:30,0,76.214.158.181,100,165,1,1/6/23 14:30,R_5prlMSnjuWToBmF,,,,,29.4187,-98.6882,anonymous,EN,2,2,2,1,,3,2,2,,4,,20,3,,two_choices
1/6/23 14:28,1/6/23 14:30,0,24.130.164.61,100,111,1,1/6/23 14:30,R_2fg1iqsEhlPk3Sp,,,,,37.7308,-122.3838,anonymous,EN,2,2,2,1,,2,2,2,,4,,29,2,,two_choices
1/6/23 14:29,1/6/23 14:30,0,166.205.124.20,100,89,1,1/6/23 14:30,R_sR3fvh6fnErXT6p,,,,,41.923,-87.7531,anonymous,EN,2,2,2,,1,2,2,2,,3,,34,4,,three_choices
1/6/23 14:27,1/6/23 14:31,0,98.114.45.21,100,195,1,1/6/23 14:31,R_1NDJmF63AqSsrii,,,,,40.2684,-75.3903,anonymous,EN,2,2,2,1,,2,2,2,,3,,26,4,,two_choices
1/6/23 14:30,1/6/23 14:31,0,67.242.188.92,100,56,1,1/6/23 14:31,R_vI7AO2HfSXUIBG1,,,,,44.516,-70.2099,anonymous,EN,2,2,2,,3,2,2,1,,3,,43,3,,three_choices
1/6/23 14:30,1/6/23 14:31,0,71.12.187.154,100,71,1,1/6/23 14:31,R_1Lj7Rh0o00tsXqE,,,,,32.6414,-85.3755,anonymous,EN,2,2,2,1,,2,3,1,,3,,25,4,,two_choices
1/6/23 14:29,1/6/23 14:31,0,50.229.216.171,100,94,1,1/6/23 14:31,R_2ZHnXHkPnVtNWLG,,,,,42.5516,-71.9067,anonymous,EN,2,2,2,1,,2,2,1,,3,,31,4,,two_choices
1/6/23 14:29,1/6/23 14:31,0,68.44.187.44,100,100,1,1/6/23 14:31,R_6ldONXreObO97mp,,,,,40.3228,-86.8881,anonymous,EN,2,2,2,,3,2,1,1,,4,,31,1,,three_choices
1/6/23 14:30,1/6/23 14:31,0,73.38.110.238,100,91,1,1/6/23 14:31,R_27x9pHnqHBLMi5x,,,,,41.7549,-70.7105,anonymous,EN,2,2,2,1,,2,2,1,,3,,20,1,,two_choices
1/6/23 14:30,1/6/23 14:31,0,108.39.90.103,100,69,1,1/6/23 14:31,R_PLDNyaJ4Ep6fPAR,,,,,36.7323,-76.0363,anonymous,EN,2,2,2,,2,2,2,2,,3,,19,1,,three_choices
1/6/23 14:28,1/6/23 14:31,0,73.139.228.225,100,178,1,1/6/23 14:31,R_2U5E77KQ4ujqXPM,,,,,26.1166,-80.3192,anonymous,EN,2,2,2,,3,3,3,1,,5,,38,3,,three_choices
1/6/23 14:29,1/6/23 14:32,0,162.195.227.100,100,169,1,1/6/23 14:32,R_3EtjgZAwRjHEhK3,,,,,37.6772,-97.1583,anonymous,EN,2,2,2,1,,2,2,1,,3,,30,1,,two_choices
1/6/23 14:30,1/6/23 14:32,0,65.191.18.6,100,124,1,1/6/23 14:32,R_2VsickRRUkqqEUL,,,,,35.0276,-78.9709,anonymous,EN,2,2,2,,3,2,2,1,,1,,30,3,,three_choices
1/6/23 14:29,1/6/23 14:32,0,107.119.45.56,100,134,1,1/6/23 14:32,R_PM9mRXdMizeDQkh,,,,,38.6799,-90.2987,anonymous,EN,2,2,2,1,,2,3,1,,3,,43,1,,two_choices
1/6/23 14:30,1/6/23 14:32,0,71.176.227.223,100,83,1,1/6/23 14:32,R_3OrEMtGYUCoVfI9,,,,,37.5537,-77.4602,anonymous,EN,2,2,2,,3,3,3,1,,3,,31,4,,three_choices
1/6/23 14:29,1/6/23 14:32,0,172.243.129.67,100,166,1,1/6/23 14:32,R_wYqFExfauXUiO6R,,,,,37.8971,-77.7895,anonymous,EN,2,2,2,1,,2,3,2,,3,,65,5,,two_choices
1/6/23 14:31,1/6/23 14:32,0,76.230.85.102,100,46,1,1/6/23 14:32,R_1JVoyF7zJ3t6VIe,,,,,41.6619,-87.7937,anonymous,EN,2,2,2,2,,2,1,2,,3,,27,1,,two_choices
1/6/23 14:29,1/6/23 14:32,0,68.108.180.77,100,141,1,1/6/23 14:32,R_3EsO4U8vRevBO8X,,,,,36.102,-115.1447,anonymous,EN,2,2,2,,3,2,2,1,,3,,48,1,,three_choices
1/6/23 14:29,1/6/23 14:32,0,24.3.188.136,100,178,1,1/6/23 14:32,R_R3t6SKVkEDEFsA1,,,,,40.5457,-80.0508,anonymous,EN,2,2,2,,3,2,2,1,,3,,28,4,,three_choices
1/6/23 14:31,1/6/23 14:32,0,73.18.224.136,100,83,1,1/6/23 14:32,R_1NeSNWLIDTl2OzE,,,,,42.6002,-83.0033,anonymous,EN,2,2,2,,3,3,3,1,,2,,33,5,,three_choices
1/6/23 14:30,1/6/23 14:32,0,174.103.0.57,100,151,1,1/6/23 14:32,R_2YlhIiYpWXcIETA,,,,,37.752,-87.1514,anonymous,EN,2,2,2,,3,2,2,2,,4,,52,4,,three_choices
1/6/23 14:30,1/6/23 14:32,0,47.18.135.129,100,94,1,1/6/23 14:32,R_3CHpLiQyizleYzE,,,,,40.7095,-73.2966,anonymous,EN,2,2,2,,3,2,1,1,,3,,50,4,,three_choices
1/6/23 14:29,1/6/23 14:32,0,172.0.129.61,100,185,1,1/6/23 14:32,R_Y96RRxZjp9fF7cR,,,,,32.7936,-117.0689,anonymous,EN,2,2,2,2,,2,2,2,,2,,24,4,,two_choices
1/6/23 14:26,1/6/23 14:32,0,67.140.253.18,100,350,1,1/6/23 14:32,R_1I5z2gbuRJbf8M2,,,,,37.1531,-84.0986,anonymous,EN,2,2,2,,3,2,2,1,,3,,34,3,,three_choices
1/6/23 14:32,1/6/23 14:32,0,76.133.3.254,100,4,1,1/6/23 14:32,R_2AHe1dr6pFAHfYg,,,,,37.7201,-121.919,anonymous,EN,1,,,,,,,,,,,,,,
1/6/23 14:29,1/6/23 14:32,0,166.198.251.56,100,173,1,1/6/23 14:32,R_3FOLuSaaZpT8ILn,,,,,39.9625,-83.0061,anonymous,EN,2,2,1,,1,3,2,1,,3,,48,3,,three_choices
1/6/23 14:31,1/6/23 14:32,0,72.205.230.223,100,104,1,1/6/23 14:32,R_z7FtraXmKdH909b,,,,,37.7042,-97.2778,anonymous,EN,2,2,2,1,,2,2,2,,3,,23,1,,two_choices
1/6/23 14:30,1/6/23 14:32,0,66.190.37.25,100,117,1,1/6/23 14:32,R_1dFh2GKOjo1faaG,,,,,43.7409,-87.7298,anonymous,EN,2,2,2,1,,2,2,1,,3,,35,4,,two_choices
