StartDate,EndDate,Status,IPAddress,Progress,Duration (in seconds),Finished,RecordedDate,ResponseId,RecipientLastName,RecipientFirstName,RecipientEmail,ExternalReference,LocationLatitude,LocationLongitude,DistributionChannel,UserLanguage,att1,att2,blame_noah_1,blame_robocar_1,blame_robodrive_1,anger_robodrive_1,punish_robodrive_1,moral_bad_robodrive_1,donate_robodrive_1,volunteer_robodrive_1,protest_robodrive_1,soc_media_robodrive_1,likeminded_robodrive_1,nonlike_robodrive_1,AC_3_intent_pedestri,AC_4_intent_pedestri,blame_noah_1,blame_robocar_1,blame_robodrive_1,anger_robodrive_1,punish_robodrive_1,moral_bad_robodrive_1,donate_robodrive_1,volunteer_robodrive_1,protest_robodrive_1,soc_media_robodrive_1,likeminded_robodrive_1,nonlike_robodrive_1,AC_3_intent_driver,AC_4_intent_driver,blame_noah_1,blame_robocar_1,blame_robodrive_1,anger_robodrive_1,punish_robodrive_1,moral_bad_robodrive_1,donate_robodrive_1,volunteer_robodrive_1,protest_robodrive_1,soc_media_robodrive_1,likeminded_robodrive_1,nonlike_robodrive_1,AC_3_random_pedestri,AC_4_random_pedestri,blame_noah_1,blame_robocar_1,blame_robodrive_1,anger_robodrive_1,punish_robodrive_1,moral_bad_robodrive_1,donate_robodrive_1,volunteer_robodrive_1,protest_robodrive_1,soc_media_robodrive_1,likeminded_robodrive_1,nonlike_robodrive_1,AC_3_random_driver,AC_4_random_driver,gender,gender_4_TEXT,ethnicity,ethnicity_5_TEXT,age,education,education_9_TEXT,comments,FL_4_DO,Page1:BlameworthinessQuestions_DO,Page2:MoralOutrageQuestions_DO,Page3:CollectiveActionQuestions_DO,Page1:BlameworthinessQuestions_DO,Page2:MoralOutrageQuestions_DO,Page3:CollectiveActionQuestions_DO,Page1:BlameworthinessQuestions_DO,Page2:MoralOutrageQuestions_DO,Page3:CollectiveActionQuestions_DO,Page1:BlameworthinessQuestions_DO,Page2:MoralOutrageQuestions_DO,Page3:CollectiveActionQuestions_DO
7/7/21 11:46,7/7/21 11:51,0,184.58.134.137,100,290,1,7/7/21 11:51,R_3nJB1feIx8guaTT,,,,,42.88240051,-88.34300232,anonymous,EN,2,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,20,80,80,50,80,80,0,0,0,30,100,80,2,1,2,,4,,44,5,,none,FL_11,,,,,,,,,,random_driver|blame_noah|blame_robodrive|blame_robocar,random_driver|moral_bad_robodrive|punish_robodrive|anger_robodrive,random_driver|soc_media_robodrive|likeminded_robodrive|volunteer_robodrive|nonlike_robodrive|donate_robodrive|protest_robodrive
7/7/21 11:48,7/7/21 11:52,0,108.237.12.92,100,231,1,7/7/21 11:52,R_1ISJWORalexbeOz,,,,,41.97039795,-87.70359802,anonymous,EN,2,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,50,50,50,50,30,29,0,0,0,0,29,11,2,1,1,,1,,33,5,,,FL_11,,,,,,,,,,random_driver|blame_robodrive|blame_robocar|blame_noah,random_driver|anger_robodrive|punish_robodrive|moral_bad_robodrive,random_driver|volunteer_robodrive|donate_robodrive|soc_media_robodrive|likeminded_robodrive|nonlike_robodrive|protest_robodrive
7/7/21 11:51,7/7/21 11:56,0,108.39.94.46,100,274,1,7/7/21 11:56,R_0xpLzR5NNrzQVaN,,,,,36.81559753,-76.24130249,anonymous,EN,2,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,71,25,82,62,35,55,7,5,7,9,72,67,2,2,,,,,,,,,,,,,,,2,,1,,56,5,,,FL_10,,,,,,,random_pedestri|blame_robodrive|blame_robocar|blame_noah,random_pedestri|anger_robodrive|moral_bad_robodrive|punish_robodrive,random_pedestri|protest_robodrive|likeminded_robodrive|soc_media_robodrive|donate_robodrive|volunteer_robodrive|nonlike_robodrive,,,
7/7/21 11:52,7/7/21 11:56,0,73.174.108.187,100,236,1,7/7/21 11:56,R_suOE3pmTOodw4zn,,,,,40.56619263,-79.70780182,anonymous,EN,2,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,50,100,50,80,70,80,0,0,0,25,80,50,2,2,,,,,,,,,,,,,,,2,,1,,44,3,,none,FL_10,,,,,,,random_pedestri|blame_noah|blame_robodrive|blame_robocar,random_pedestri|anger_robodrive|moral_bad_robodrive|punish_robodrive,random_pedestri|soc_media_robodrive|likeminded_robodrive|nonlike_robodrive|volunteer_robodrive|donate_robodrive|protest_robodrive,,,
7/7/21 11:53,7/7/21 11:56,0,69.142.204.164,100,193,1,7/7/21 11:56,R_cScK0cZm3yvNFAJ,,,,,39.9499054,-75.08799744,anonymous,EN,2,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,100,3,100,100,100,100,100,80,85,72,89,69,3,1,2,,2,,45,4,,None,FL_11,,,,,,,,,,random_driver|blame_robodrive|blame_noah|blame_robocar,random_driver|punish_robodrive|anger_robodrive|moral_bad_robodrive,random_driver|likeminded_robodrive|donate_robodrive|volunteer_robodrive|nonlike_robodrive|soc_media_robodrive|protest_robodrive
7/7/21 11:54,7/7/21 11:56,0,47.226.140.139,100,109,1,7/7/21 11:56,R_3fTMcsSjFxPCGtv,,,,,35.6829071,-85.76529694,anonymous,EN,2,2,,,,,,,,,,,,,,,62,82,91,81,98,84,32,42,91,92,68,49,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,,1,,23,2,,none,FL_9,,,,intentional_driver|blame_robocar|blame_noah|blame_robodrive,intentional_driver|anger_robodrive|punish_robodrive|moral_bad_robodrive,intentional_driver|protest_robodrive|nonlike_robodrive|donate_robodrive|soc_media_robodrive|likeminded_robodrive|volunteer_robodrive,,,,,,
7/7/21 11:54,7/7/21 11:56,0,98.24.153.185,100,152,1,7/7/21 11:56,R_3Ib1mbZhxOr94A7,,,,,35.24940491,-81.3812027,anonymous,EN,2,2,66,100,100,100,100,100,20,66,40,100,100,51,1,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,1,,36,5,,This would be an unacceptable piece of equipment. There's no way I wouldn't complain about such a vehicle.,FL_8,intentional_pedestri|blame_robocar|blame_noah|blame_robodrive,intentional_pedestri|anger_robodrive|punish_robodrive|moral_bad_robodrive,intentional_pedestri|nonlike_robodrive|donate_robodrive|protest_robodrive|soc_media_robodrive|likeminded_robodrive|volunteer_robodrive,,,,,,,,,
7/7/21 11:55,7/7/21 11:59,0,75.174.98.72,100,207,1,7/7/21 11:59,R_3lKzNgoKo8Fi3AB,,,,,43.63420105,-116.3410034,anonymous,EN,2,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,76,19,100,71,96,92,50,37,33,68,64,61,2,1,1,,1,,58,6,,,FL_11,,,,,,,,,,random_driver|blame_noah|blame_robodrive|blame_robocar,random_driver|moral_bad_robodrive|punish_robodrive|anger_robodrive,random_driver|nonlike_robodrive|volunteer_robodrive|donate_robodrive|likeminded_robodrive|soc_media_robodrive|protest_robodrive
7/7/21 11:58,7/7/21 12:00,0,173.95.133.127,100,137,1,7/7/21 12:00,R_3ksP9r20BH3drR7,,,,,35.98249817,-78.53759766,anonymous,EN,2,2,50,100,100,80,80,80,0,0,0,0,0,0,1,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,1,,48,5,,none,FL_8,intentional_pedestri|blame_robocar|blame_robodrive|blame_noah,intentional_pedestri|punish_robodrive|anger_robodrive|moral_bad_robodrive,intentional_pedestri|likeminded_robodrive|donate_robodrive|volunteer_robodrive|protest_robodrive|nonlike_robodrive|soc_media_robodrive,,,,,,,,,
7/7/21 11:59,7/7/21 12:01,0,132.183.13.8,100,147,1,7/7/21 12:01,R_u80rZAHU7hiNPe9,,,,,42.36340332,-71.07129669,anonymous,EN,2,2,,,,,,,,,,,,,,,70,50,70,6,8,8,4,2,3,4,60,60,3,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,1,,50,5,,,FL_9,,,,intentional_driver|blame_robocar|blame_robodrive|blame_noah,intentional_driver|punish_robodrive|moral_bad_robodrive|anger_robodrive,intentional_driver|donate_robodrive|nonlike_robodrive|protest_robodrive|soc_media_robodrive|likeminded_robodrive|volunteer_robodrive,,,,,,
7/7/21 11:58,7/7/21 12:03,0,104.244.211.140,100,272,1,7/7/21 12:03,R_WCFzTS9opF6g6qd,,,,,43.07609558,-83.84729767,anonymous,EN,2,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,66,100,100,100,100,93,20,33,33,32,50,50,2,2,,,,,,,,,,,,,,,1,,1,,41,4,,,FL_10,,,,,,,random_pedestri|blame_noah|blame_robodrive|blame_robocar,random_pedestri|anger_robodrive|punish_robodrive|moral_bad_robodrive,random_pedestri|nonlike_robodrive|protest_robodrive|likeminded_robodrive|soc_media_robodrive|volunteer_robodrive|donate_robodrive,,,
7/7/21 11:59,7/7/21 12:05,0,38.39.213.254,100,334,1,7/7/21 12:05,R_3HpLR6FjsVB9IVr,,,,,37.49060059,-90.3361969,anonymous,EN,2,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,20,81,95,78,50,62,0,0,0,0,72,10,2,1,2,,1,,55,2,,,FL_11,,,,,,,,,,random_driver|blame_robocar|blame_noah|blame_robodrive,random_driver|anger_robodrive|punish_robodrive|moral_bad_robodrive,random_driver|nonlike_robodrive|likeminded_robodrive|protest_robodrive|donate_robodrive|volunteer_robodrive|soc_media_robodrive
7/7/21 12:03,7/7/21 12:06,0,107.77.216.102,100,184,1,7/7/21 12:06,R_ZDjUVlj6cAtKrFT,,,,,28.63439941,-81.62210083,anonymous,EN,2,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,100,100,100,0,0,40,48,0,70,45,41,1,2,,,,,,,,,,,,,,,2,,1,,67,2,,,FL_10,,,,,,,random_pedestri|blame_robocar|blame_noah|blame_robodrive,random_pedestri|moral_bad_robodrive|anger_robodrive|punish_robodrive,random_pedestri|soc_media_robodrive|volunteer_robodrive|likeminded_robodrive|nonlike_robodrive|protest_robodrive|donate_robodrive,,,
7/7/21 12:01,7/7/21 12:07,0,75.142.127.148,100,321,1,7/7/21 12:07,R_26b9xOjiKuHjaEw,,,,,33.78399658,-118.1853943,anonymous,EN,2,2,,,,,,,,,,,,,,,92,9,19,14,5,9,5,1,2,10,95,61,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,,2,,44,2,,No comments.,FL_9,,,,intentional_driver|blame_noah|blame_robocar|blame_robodrive,intentional_driver|punish_robodrive|anger_robodrive|moral_bad_robodrive,intentional_driver|nonlike_robodrive|volunteer_robodrive|protest_robodrive|donate_robodrive|likeminded_robodrive|soc_media_robodrive,,,,,,
7/7/21 12:07,7/7/21 12:10,0,142.196.119.200,100,152,1,7/7/21 12:10,R_YS6wE9Fgg0kLbmF,,,,,28.79350281,-81.28679657,anonymous,EN,2,2,0,20,90,60,50,50,0,0,0,55,70,60,1,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,1,,45,2,,,FL_8,intentional_pedestri|blame_robocar|blame_noah|blame_robodrive,intentional_pedestri|anger_robodrive|punish_robodrive|moral_bad_robodrive,intentional_pedestri|volunteer_robodrive|likeminded_robodrive|soc_media_robodrive|nonlike_robodrive|donate_robodrive|protest_robodrive,,,,,,,,,
7/7/21 12:06,7/7/21 12:10,0,73.207.198.208,100,216,1,7/7/21 12:10,R_3MnSKMo2cHRlKgh,,,,,34.11099243,-84.30249786,anonymous,EN,2,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,45,15,50,65,85,55,20,5,10,15,60,20,2,2,,,,,,,,,,,,,,,1,,1,,33,5,,Thanks for the opportunity to participate. Black Lives Matter!,FL_10,,,,,,,random_pedestri|blame_noah|blame_robodrive|blame_robocar,random_pedestri|punish_robodrive|anger_robodrive|moral_bad_robodrive,random_pedestri|likeminded_robodrive|protest_robodrive|donate_robodrive|nonlike_robodrive|volunteer_robodrive|soc_media_robodrive,,,
7/7/21 12:11,7/7/21 12:11,0,47.14.138.181,100,12,1,7/7/21 12:11,R_1MrrSiHcuhrFndD,,,,,42.17529297,-71.60169983,anonymous,EN,1,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7/7/21 12:08,7/7/21 12:12,0,73.133.52.132,100,202,1,7/7/21 12:12,R_2VOMY0kZoFIszK1,,,,,39.10899353,-77.24890137,anonymous,EN,2,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,50,0,2,1,1,,1,,43,6,,The trolley problem is a huge problem with robocars!,FL_11,,,,,,,,,,random_driver|blame_robocar|blame_noah|blame_robodrive,random_driver|moral_bad_robodrive|anger_robodrive|punish_robodrive,random_driver|volunteer_robodrive|protest_robodrive|soc_media_robodrive|nonlike_robodrive|likeminded_robodrive|donate_robodrive
7/7/21 12:09,7/7/21 12:12,0,143.55.39.158,100,151,1,7/7/21 12:12,R_TvBHPwsqkzFxXyx,,,,,32.96580505,-97.68659973,anonymous,EN,2,2,,,,,,,,,,,,,,,50,0,100,100,100,100,90,0,0,75,100,25,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,,1,,43,6,,,FL_9,,,,intentional_driver|blame_robocar|blame_robodrive|blame_noah,intentional_driver|anger_robodrive|moral_bad_robodrive|punish_robodrive,intentional_driver|soc_media_robodrive|donate_robodrive|volunteer_robodrive|nonlike_robodrive|likeminded_robodrive|protest_robodrive,,,,,,
7/7/21 12:06,7/7/21 12:13,0,69.84.110.147,100,409,1,7/7/21 12:13,R_8dIo8y4GarI5oGJ,,,,,25.94419861,-80.14060211,anonymous,EN,2,2,50,80,96,97,92,97,5,73,28,81,27,50,1,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,,1,,23,4,,No,FL_8,intentional_pedestri|blame_noah|blame_robocar|blame_robodrive,intentional_pedestri|anger_robodrive|moral_bad_robodrive|punish_robodrive,intentional_pedestri|soc_media_robodrive|volunteer_robodrive|nonlike_robodrive|protest_robodrive|likeminded_robodrive|donate_robodrive,,,,,,,,,
7/7/21 12:12,7/7/21 12:13,0,108.183.162.60,100,101,1,7/7/21 12:13,R_0CYDiOucGU2oUb7,,,,,43.52479553,-70.4559021,anonymous,EN,2,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10,80,100,30,51,52,0,1,0,9,71,37,2,1,1,,1,,42,6,,N/A,FL_11,,,,,,,,,,random_driver|blame_robocar|blame_robodrive|blame_noah,random_driver|moral_bad_robodrive|anger_robodrive|punish_robodrive,random_driver|likeminded_robodrive|donate_robodrive|nonlike_robodrive|protest_robodrive|volunteer_robodrive|soc_media_robodrive
7/7/21 12:12,7/7/21 12:14,0,67.141.107.53,100,121,1,7/7/21 12:14,R_2aXwGPHZFTy83nj,,,,,41.37219238,-82.10870361,anonymous,EN,2,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,100,100,100,100,100,100,100,100,100,100,100,100,2,1,2,,1,,57,6,,I don't trust driverless vehicles.,FL_11,,,,,,,,,,random_driver|blame_noah|blame_robodrive|blame_robocar,random_driver|anger_robodrive|punish_robodrive|moral_bad_robodrive,random_driver|volunteer_robodrive|likeminded_robodrive|donate_robodrive|protest_robodrive|soc_media_robodrive|nonlike_robodrive
7/7/21 12:13,7/7/21 12:14,0,170.98.200.53,100,72,1,7/7/21 12:14,R_3EbaX6GpfSXdgOf,,,,,35.29159546,-80.82009888,anonymous,EN,2,2,,,,,,,,,,,,,,,100,0,0,0,0,0,0,0,0,0,0,0,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,,1,,40,8,,,FL_9,,,,intentional_driver|blame_noah|blame_robodrive|blame_robocar,intentional_driver|anger_robodrive|moral_bad_robodrive|punish_robodrive,intentional_driver|donate_robodrive|nonlike_robodrive|volunteer_robodrive|soc_media_robodrive|likeminded_robodrive|protest_robodrive,,,,,,
7/7/21 12:13,7/7/21 12:15,0,184.61.239.25,100,105,1,7/7/21 12:15,R_1GTC4UphKOSZB1N,,,,,42.82350159,-84.23300171,anonymous,EN,2,2,4,71,80,68,60,78,19,28,31,38,70,50,1,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,,1,,38,4,,,FL_8,intentional_pedestri|blame_robocar|blame_robodrive|blame_noah,intentional_pedestri|punish_robodrive|anger_robodrive|moral_bad_robodrive,intentional_pedestri|protest_robodrive|donate_robodrive|nonlike_robodrive|likeminded_robodrive|volunteer_robodrive|soc_media_robodrive,,,,,,,,,
7/7/21 12:13,7/7/21 12:15,0,24.198.127.92,100,113,1,7/7/21 12:15,R_86pEOk3zsalKo3T,,,,,42.52360535,-78.68250275,anonymous,EN,2,2,,,,,,,,,,,,,,,0,0,100,100,100,100,0,0,0,0,0,0,3,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,,1,,50,5,,no,FL_9,,,,intentional_driver|blame_robodrive|blame_robocar|blame_noah,intentional_driver|moral_bad_robodrive|punish_robodrive|anger_robodrive,intentional_driver|nonlike_robodrive|protest_robodrive|soc_media_robodrive|volunteer_robodrive|donate_robodrive|likeminded_robodrive,,,,,,
7/7/21 12:13,7/7/21 12:16,0,71.8.130.91,100,211,1,7/7/21 12:16,R_zYYUCMXaNBSIFd7,,,,,46.27859497,-96.09249878,anonymous,EN,2,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,4,100,99,100,92,96,0,9,79,47,54,2,2,,,,,,,,,,,,,,,2,,4,,34,4,,,FL_10,,,,,,,random_pedestri|blame_robodrive|blame_noah|blame_robocar,random_pedestri|punish_robodrive|moral_bad_robodrive|anger_robodrive,random_pedestri|soc_media_robodrive|nonlike_robodrive|donate_robodrive|volunteer_robodrive|protest_robodrive|likeminded_robodrive,,,
7/7/21 12:13,7/7/21 12:17,0,24.180.140.27,100,265,1,7/7/21 12:17,R_VVGaEsyjPaYxN3X,,,,,43.17720032,-85.24729919,anonymous,EN,2,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,50,8,91,40,70,69,18,18,0,60,50,51,2,2,,,,,,,,,,,,,,,1,,1,,65,2,,Thanks,FL_10,,,,,,,random_pedestri|blame_robodrive|blame_noah|blame_robocar,random_pedestri|anger_robodrive|moral_bad_robodrive|punish_robodrive,random_pedestri|volunteer_robodrive|likeminded_robodrive|nonlike_robodrive|soc_media_robodrive|donate_robodrive|protest_robodrive,,,
7/7/21 12:13,7/7/21 12:18,0,75.169.162.184,100,262,1,7/7/21 12:18,R_3P7AcERpPC4P7wL,,,,,40.56719971,-111.8639984,anonymous,EN,2,2,71,5,100,52,83,91,0,40,19,39,82,38,3,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,,1,,26,4,,n/a,FL_8,intentional_pedestri|blame_robocar|blame_robodrive|blame_noah,intentional_pedestri|moral_bad_robodrive|punish_robodrive|anger_robodrive,intentional_pedestri|donate_robodrive|likeminded_robodrive|volunteer_robodrive|protest_robodrive|soc_media_robodrive|nonlike_robodrive,,,,,,,,,
7/7/21 12:16,7/7/21 12:18,0,173.80.73.49,100,159,1,7/7/21 12:18,R_3VgHbXF3AauN07D,,,,,35.99740601,-77.8144989,anonymous,EN,2,2,49,0,0,18,73,29,60,43,53,60,46,47,3,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,,2,,59,2,,,FL_8,intentional_pedestri|blame_robocar|blame_noah|blame_robodrive,intentional_pedestri|anger_robodrive|moral_bad_robodrive|punish_robodrive,intentional_pedestri|protest_robodrive|nonlike_robodrive|volunteer_robodrive|donate_robodrive|soc_media_robodrive|likeminded_robodrive,,,,,,,,,
7/7/21 12:19,7/7/21 12:21,0,174.74.51.178,100,129,1,7/7/21 12:21,R_A1l2weEfEs6YA1z,,,,,41.2131958,-96.16680145,anonymous,EN,2,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6,100,97,100,51,50,20,22,60,49,96,51,2,1,2,,1,,34,6,,,FL_11,,,,,,,,,,random_driver|blame_robodrive|blame_noah|blame_robocar,random_driver|anger_robodrive|punish_robodrive|moral_bad_robodrive,random_driver|donate_robodrive|volunteer_robodrive|protest_robodrive|likeminded_robodrive|soc_media_robodrive|nonlike_robodrive
7/7/21 12:23,7/7/21 12:26,0,172.58.184.112,100,148,1,7/7/21 12:26,R_3k1UqpIkBj9MWs6,,,,,40.40640259,-79.98560333,anonymous,EN,2,2,,,,,,,,,,,,,,,5,97,97,96,86,96,0,0,0,0,50,0,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,,1,,33,3,,,FL_9,,,,intentional_driver|blame_robocar|blame_robodrive|blame_noah,intentional_driver|punish_robodrive|anger_robodrive|moral_bad_robodrive,intentional_driver|nonlike_robodrive|protest_robodrive|donate_robodrive|volunteer_robodrive|likeminded_robodrive|soc_media_robodrive,,,,,,
7/7/21 12:28,7/7/21 12:29,0,24.111.204.153,100,20,1,7/7/21 12:29,R_1Q59e1ZwG0QNAnQ,,,,,44.72329712,-92.49449921,anonymous,EN,1,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7/7/21 12:30,7/7/21 12:32,0,173.218.215.250,100,116,1,7/7/21 12:32,R_2VjR7lOsbvipwY3,,,,,39.26400757,-81.53320313,anonymous,EN,2,2,,,,,,,,,,,,,,,76,58,66,58,68,53,55,52,68,49,65,66,2,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,1,,42,6,,,FL_9,,,,intentional_driver|blame_robodrive|blame_noah|blame_robocar,intentional_driver|anger_robodrive|punish_robodrive|moral_bad_robodrive,intentional_driver|likeminded_robodrive|donate_robodrive|protest_robodrive|volunteer_robodrive|nonlike_robodrive|soc_media_robodrive,,,,,,
7/7/21 12:29,7/7/21 12:32,0,71.14.124.108,100,174,1,7/7/21 12:32,R_3qJxAB5J3ANdsxa,,,,,34.15699768,-77.91359711,anonymous,EN,2,2,37,96,97,50,67,50,50,48,14,24,58,40,1,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,,1,,33,3,,,FL_8,intentional_pedestri|blame_robocar|blame_robodrive|blame_noah,intentional_pedestri|anger_robodrive|moral_bad_robodrive|punish_robodrive,intentional_pedestri|volunteer_robodrive|protest_robodrive|nonlike_robodrive|likeminded_robodrive|donate_robodrive|soc_media_robodrive,,,,,,,,,
7/7/21 12:30,7/7/21 12:32,0,76.164.246.160,100,111,1,7/7/21 12:32,R_3RqkaIdOorI4BLT,,,,,36.82009888,-83.47070313,anonymous,EN,2,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,50,0,10,0,0,0,0,0,0,0,20,20,2,2,,,,,,,,,,,,,,,1,,1,,40,1,,,FL_10,,,,,,,random_pedestri|blame_robocar|blame_noah|blame_robodrive,random_pedestri|anger_robodrive|moral_bad_robodrive|punish_robodrive,random_pedestri|soc_media_robodrive|donate_robodrive|nonlike_robodrive|likeminded_robodrive|protest_robodrive|volunteer_robodrive,,,
7/7/21 12:30,7/7/21 12:33,0,198.16.31.88,100,178,1,7/7/21 12:33,R_1HW8sTeaRjen5yp,,,,,25.93339539,-81.6894989,anonymous,EN,2,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,61,10,100,100,100,100,0,0,0,0,0,0,2,2,2,,1,,60,3,,,FL_11,,,,,,,,,,random_driver|blame_robodrive|blame_noah|blame_robocar,random_driver|moral_bad_robodrive|punish_robodrive|anger_robodrive,random_driver|nonlike_robodrive|donate_robodrive|protest_robodrive|volunteer_robodrive|soc_media_robodrive|likeminded_robodrive
7/7/21 12:32,7/7/21 12:35,0,72.36.35.168,100,201,1,7/7/21 12:35,R_24FQNYgAOVlEunb,,,,,43.24569702,-108.1007004,anonymous,EN,2,2,,,,,,,,,,,,,,,0,0,98,51,50,100,97,0,0,0,96,0,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,,1,,58,3,,no,FL_9,,,,intentional_driver|blame_robocar|blame_noah|blame_robodrive,intentional_driver|punish_robodrive|anger_robodrive|moral_bad_robodrive,intentional_driver|donate_robodrive|likeminded_robodrive|protest_robodrive|nonlike_robodrive|soc_media_robodrive|volunteer_robodrive,,,,,,
7/7/21 12:31,7/7/21 12:35,0,98.190.60.183,100,272,1,7/7/21 12:35,R_3CCarCYzpOgT8qw,,,,,37.11000061,-76.5114975,anonymous,EN,2,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,70,30,50,20,15,50,10,0,0,0,25,25,2,2,,,,,,,,,,,,,,,1,,2,,58,3,,No,FL_10,,,,,,,random_pedestri|blame_noah|blame_robocar|blame_robodrive,random_pedestri|punish_robodrive|anger_robodrive|moral_bad_robodrive,random_pedestri|volunteer_robodrive|donate_robodrive|soc_media_robodrive|nonlike_robodrive|protest_robodrive|likeminded_robodrive,,,
7/7/21 12:34,7/7/21 12:36,0,73.40.174.211,100,129,1,7/7/21 12:36,R_2ylQ41bva7LFjth,,,,,40.42419434,-79.76580048,anonymous,EN,2,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,50,100,100,100,100,100,54,20,33,63,72,51,2,1,2,,1,,36,2,,,FL_11,,,,,,,,,,random_driver|blame_robodrive|blame_robocar|blame_noah,random_driver|anger_robodrive|punish_robodrive|moral_bad_robodrive,random_driver|nonlike_robodrive|likeminded_robodrive|protest_robodrive|volunteer_robodrive|donate_robodrive|soc_media_robodrive
7/7/21 12:35,7/7/21 12:37,0,70.189.159.156,100,80,1,7/7/21 12:37,R_3rZjaxr4TmyMPXG,,,,,36.24679565,-115.2182007,anonymous,EN,2,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,95,92,37,50,52,0,0,0,0,0,0,2,2,,,,,,,,,,,,,,,1,,1,,36,5,,,FL_10,,,,,,,random_pedestri|blame_robodrive|blame_robocar|blame_noah,random_pedestri|moral_bad_robodrive|punish_robodrive|anger_robodrive,random_pedestri|volunteer_robodrive|protest_robodrive|donate_robodrive|soc_media_robodrive|likeminded_robodrive|nonlike_robodrive,,,
7/7/21 12:35,7/7/21 12:37,0,198.109.173.57,100,109,1,7/7/21 12:37,R_PuLHGiAzhUpTZVn,,,,,42.73910522,-84.57769775,anonymous,EN,2,2,,,,,,,,,,,,,,,10,0,50,25,10,50,0,0,20,30,39,29,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,1,,33,5,,,FL_9,,,,intentional_driver|blame_robodrive|blame_noah|blame_robocar,intentional_driver|anger_robodrive|punish_robodrive|moral_bad_robodrive,intentional_driver|nonlike_robodrive|protest_robodrive|soc_media_robodrive|donate_robodrive|volunteer_robodrive|likeminded_robodrive,,,,,,
7/7/21 12:35,7/7/21 12:37,0,72.241.19.88,100,135,1,7/7/21 12:37,R_31Y4meAYsQq8O7Q,,,,,41.63319397,-83.57900238,anonymous,EN,2,2,9,81,82,50,50,50,7,19,10,7,10,20,1,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,,1,,57,5,,no,FL_8,intentional_pedestri|blame_robocar|blame_noah|blame_robodrive,intentional_pedestri|anger_robodrive|moral_bad_robodrive|punish_robodrive,intentional_pedestri|volunteer_robodrive|nonlike_robodrive|soc_media_robodrive|protest_robodrive|donate_robodrive|likeminded_robodrive,,,,,,,,,
