StartDate,EndDate,Status,IPAddress,Progress,Duration (in seconds),Finished,RecordedDate,ResponseId,RecipientLastName,RecipientFirstName,RecipientEmail,ExternalReference,LocationLatitude,LocationLongitude,DistributionChannel,UserLanguage,att1,att2,blame_noah_1,blame_robocar_1,blame_robodrive_1,anger_robodrive_1,punish_robodrive_1,moral_bad_robodrive_1,AC_3_intent_pedestri,AC_4_intent_pedestri,blame_noah_1,blame_robocar_1,blame_robodrive_1,anger_robodrive_1,punish_robodrive_1,moral_bad_robodrive_1,AC_3_intent_driver,AC_4_intent_driver,blame_noah_1,blame_robocar_1,blame_robodrive_1,anger_robodrive_1,punish_robodrive_1,moral_bad_robodrive_1,AC_3_random_pedestri,AC_4_random_pedestri,blame_noah_1,blame_robocar_1,blame_robodrive_1,anger_robodrive_1,punish_robodrive_1,moral_bad_robodrive_1,AC_3_random_driver,AC_4_random_driver,gender,gender_4_TEXT,ethnicity,ethnicity_5_TEXT,age,education,education_9_TEXT,comments,FL_4_DO,Page1:BlameworthinessQuestions_DO,Page2:MoralOutrageQuestions_DO,Page1:BlameworthinessQuestions_DO,Page2:MoralOutrageQuestions_DO,Page1:BlameworthinessQuestions_DO,Page2:MoralOutrageQuestions_DO,Page1:BlameworthinessQuestions_DO,Page2:MoralOutrageQuestions_DO
7/10/21 22:25,7/10/21 22:26,0,96.8.130.1,100,90,1,7/10/21 22:26,R_2awxMpdTYAH5Xjc,,,,,29.7026062,-98.47589874,anonymous,EN,2,2,,,,,,,,,0,0,0,0,0,0,1,1,,,,,,,,,,,,,,,,,1,,1,,47,5,,none,FL_9,,,intentional_driver|blame_noah|blame_robocar|blame_robodrive,intentional_driver|anger_robodrive|punish_robodrive|moral_bad_robodrive,,,,
7/10/21 22:25,7/10/21 22:28,0,74.136.23.198,100,188,1,7/10/21 22:28,R_3oRzuV8f2Uxs5U4,,,,,38.20829773,-84.24500275,anonymous,EN,2,2,,,,,,,,,100,70,22,20,10,9,1,1,,,,,,,,,,,,,,,,,1,,1,,21,4,,none,FL_9,,,intentional_driver|blame_robocar|blame_robodrive|blame_noah,intentional_driver|moral_bad_robodrive|anger_robodrive|punish_robodrive,,,,
7/10/21 22:27,7/10/21 22:29,0,73.115.7.141,100,116,1,7/10/21 22:29,R_1QGZggrg92o7z3F,,,,,29.73880005,-95.8309021,anonymous,EN,2,2,18,18,18,21,20,19,1,2,,,,,,,,,,,,,,,,,,,,,,,,,1,,3,,40,6,,,FL_8,intentional_pedestri|blame_robocar|blame_robodrive|blame_noah,intentional_pedestri|anger_robodrive|punish_robodrive|moral_bad_robodrive,,,,,,
7/10/21 22:27,7/10/21 22:29,0,47.226.138.232,100,99,1,7/10/21 22:29,R_2BbWOhZmn8HZOTd,,,,,35.6829071,-85.76529694,anonymous,EN,2,2,,,,,,,,,,,,,,,,,,,,,,,,,0,100,91,100,77,50,2,1,2,,1,,46,4,,,FL_11,,,,,,,random_driver|blame_robocar|blame_noah|blame_robodrive,random_driver|punish_robodrive|anger_robodrive|moral_bad_robodrive
7/10/21 22:27,7/10/21 22:29,0,198.14.230.61,100,106,1,7/10/21 22:29,R_DjHuFOdRgSTtAiZ,,,,,38.00759888,-85.69210052,anonymous,EN,2,2,100,100,100,100,100,100,1,2,,,,,,,,,,,,,,,,,,,,,,,,,2,,1,,29,6,,No,FL_8,intentional_pedestri|blame_robocar|blame_robodrive|blame_noah,intentional_pedestri|moral_bad_robodrive|anger_robodrive|punish_robodrive,,,,,,
7/10/21 22:28,7/10/21 22:31,0,73.190.146.124,100,189,1,7/10/21 22:31,R_1DTpXJhDG5NkVc2,,,,,36.00140381,-83.91249847,anonymous,EN,2,2,,,,,,,,,5,7,100,55,52,88,1,1,,,,,,,,,,,,,,,,,2,,1,,25,5,,,FL_9,,,intentional_driver|blame_robocar|blame_robodrive|blame_noah,intentional_driver|punish_robodrive|anger_robodrive|moral_bad_robodrive,,,,
7/10/21 22:29,7/10/21 22:32,0,108.85.160.150,100,185,1,7/10/21 22:32,R_zd8oEBl6eyKOhj3,,,,,42.17599487,-87.80899811,anonymous,EN,2,2,,,,,,,,,,,,,,,,,,,,,,,,,100,0,100,49,71,87,2,1,2,,1,,89,6,,"I'm not certain how much anger I would feel, since apparently I'm dead.",FL_11,,,,,,,random_driver|blame_robocar|blame_robodrive|blame_noah,random_driver|moral_bad_robodrive|punish_robodrive|anger_robodrive
7/10/21 22:28,7/10/21 22:32,0,69.228.147.103,100,268,1,7/10/21 22:32,R_QnBV5UcYVMH6hPj,,,,,36.12190247,-79.77770233,anonymous,EN,2,2,,,,,,,,,,,,,,,,,8,50,99,98,94,99,2,2,,,,,,,,,2,,2,,63,5,,This is the think that frightens me about robocars. They will kill at random. ,FL_10,,,,,random_pedestri|blame_robocar|blame_noah|blame_robodrive,random_pedestri|moral_bad_robodrive|punish_robodrive|anger_robodrive,,
7/10/21 22:31,7/10/21 22:33,0,70.180.160.219,100,78,1,7/10/21 22:33,R_3M3QkiVYAHGzkoZ,,,,,36.03829956,-115.1445999,anonymous,EN,2,2,,,,,,,,,,,,,,,,,0,100,100,70,50,25,2,2,,,,,,,,,1,,3,,33,6,,,FL_10,,,,,random_pedestri|blame_noah|blame_robocar|blame_robodrive,random_pedestri|anger_robodrive|moral_bad_robodrive|punish_robodrive,,
7/10/21 22:32,7/10/21 22:34,0,68.49.145.172,100,97,1,7/10/21 22:34,R_pGaauoAjchPkMMx,,,,,42.64489746,-83.4036026,anonymous,EN,2,2,93,85,88,51,72,51,1,2,,,,,,,,,,,,,,,,,,,,,,,,,2,,1,,40,6,,,FL_8,intentional_pedestri|blame_robodrive|blame_noah|blame_robocar,intentional_pedestri|moral_bad_robodrive|anger_robodrive|punish_robodrive,,,,,,
7/10/21 22:32,7/10/21 22:34,0,107.4.162.167,100,100,1,7/10/21 22:34,R_21nUC5MNXLqQ10O,,,,,44.80599976,-93.14089966,anonymous,EN,2,2,,,,,,,,,,,,,,,,,,,,,,,,,81,4,91,91,97,94,2,1,1,,1,,58,5,,,FL_11,,,,,,,random_driver|blame_robodrive|blame_robocar|blame_noah,random_driver|anger_robodrive|punish_robodrive|moral_bad_robodrive
7/10/21 22:25,7/10/21 22:34,0,69.131.100.72,100,530,1,7/10/21 22:34,R_DcagKU07WoinuaB,,,,,42.99580383,-89.54989624,anonymous,EN,2,2,,,,,,,,,,,,,,,,,66,72,52,58,73,52,2,2,,,,,,,,,1,,1,,38,6,,,FL_10,,,,,random_pedestri|blame_robodrive|blame_robocar|blame_noah,random_pedestri|moral_bad_robodrive|anger_robodrive|punish_robodrive,,
7/10/21 22:32,7/10/21 22:35,0,184.167.180.80,100,176,1,7/10/21 22:35,R_1g7sdg50mH2qhWF,,,,,41.10339355,-104.905899,anonymous,EN,2,2,,,,,,,,,50,62,61,0,0,0,1,1,,,,,,,,,,,,,,,,,2,,1,,49,6,,no further comment,FL_9,,,intentional_driver|blame_noah|blame_robodrive|blame_robocar,intentional_driver|moral_bad_robodrive|punish_robodrive|anger_robodrive,,,,
7/10/21 22:35,7/10/21 22:35,0,146.115.117.172,100,48,1,7/10/21 22:35,R_XGsCxGhZZ40XKud,,,,,42.4125061,-71.00340271,anonymous,EN,2,2,,,,,,,,,,,,,,,,,,,,,,,,,4,6,15,82,74,3,3,2,2,,1,,33,5,,,FL_11,,,,,,,random_driver|blame_robodrive|blame_robocar|blame_noah,random_driver|moral_bad_robodrive|anger_robodrive|punish_robodrive
7/10/21 22:34,7/10/21 22:36,0,70.94.145.34,100,84,1,7/10/21 22:36,R_uwaHUrfnSRQnltL,,,,,32.66090393,-97.03420258,anonymous,EN,2,2,,,,,,,,,15,100,100,100,100,57,1,1,,,,,,,,,,,,,,,,,1,,1,,30,5,,None.,FL_9,,,intentional_driver|blame_noah|blame_robodrive|blame_robocar,intentional_driver|punish_robodrive|moral_bad_robodrive|anger_robodrive,,,,
7/10/21 22:35,7/10/21 22:36,0,68.2.151.197,100,71,1,7/10/21 22:36,R_2wEK5asvHaNBCau,,,,,33.38130188,-111.6408997,anonymous,EN,2,2,33,77,74,35,33,51,1,2,,,,,,,,,,,,,,,,,,,,,,,,,2,,3,,34,6,,no,FL_8,intentional_pedestri|blame_robodrive|blame_robocar|blame_noah,intentional_pedestri|anger_robodrive|moral_bad_robodrive|punish_robodrive,,,,,,
7/10/21 22:33,7/10/21 22:37,0,73.93.141.77,100,225,1,7/10/21 22:37,R_1n6eECjgq37qXRR,,,,,37.99850464,-121.8878021,anonymous,EN,2,2,,,,,,,,,,,,,,,,,100,50,100,100,100,100,2,2,,,,,,,,,4,Agender,1,,52,4,,,FL_10,,,,,random_pedestri|blame_robodrive|blame_robocar|blame_noah,random_pedestri|moral_bad_robodrive|punish_robodrive|anger_robodrive,,
7/10/21 22:37,7/10/21 22:39,0,47.213.54.119,100,124,1,7/10/21 22:39,R_2WSfyUlpkPZVYi1,,,,,35.48460388,-93.49890137,anonymous,EN,2,2,,,,,,,,,,,,,,,,,60,50,51,0,0,0,2,2,,,,,,,,,2,,1,,39,5,,No,FL_10,,,,,random_pedestri|blame_robodrive|blame_noah|blame_robocar,random_pedestri|moral_bad_robodrive|punish_robodrive|anger_robodrive,,
7/10/21 22:37,7/10/21 22:39,0,97.88.148.92,100,93,1,7/10/21 22:39,R_2uCJRTgCIzQ6ieO,,,,,43.90010071,-91.2276001,anonymous,EN,2,2,,,,,,,,,,,,,,,,,,,,,,,,,40,74,93,82,0,0,2,1,1,,1,,40,2,,,FL_11,,,,,,,random_driver|blame_robocar|blame_robodrive|blame_noah,random_driver|punish_robodrive|moral_bad_robodrive|anger_robodrive
7/10/21 22:39,7/10/21 22:41,0,99.122.72.205,100,93,1,7/10/21 22:41,R_25LpPQEcsbmMspZ,,,,,30.41499329,-91.07730103,anonymous,EN,2,2,,,,,,,,,,,,,,,,,,,,,,,,,100,0,100,0,0,0,2,1,1,,1,,33,6,,Why did you ask how I felt if I was dead in the scenario?  ,FL_11,,,,,,,random_driver|blame_noah|blame_robodrive|blame_robocar,random_driver|anger_robodrive|punish_robodrive|moral_bad_robodrive
7/10/21 22:37,7/10/21 22:41,0,98.202.195.171,100,256,1,7/10/21 22:41,R_124qKxamue4etzN,,,,,40.59890747,-111.8303986,anonymous,EN,2,2,75,0,100,100,100,100,1,2,,,,,,,,,,,,,,,,,,,,,,,,,1,,3,,65,5,,,FL_8,intentional_pedestri|blame_robodrive|blame_noah|blame_robocar,intentional_pedestri|moral_bad_robodrive|punish_robodrive|anger_robodrive,,,,,,
7/10/21 22:36,7/10/21 22:42,0,69.141.168.180,100,329,1,7/10/21 22:42,R_bHJxN2IxRqKJUeR,,,,,39.85209656,-74.9641037,anonymous,EN,2,2,,,,,,,,,50,5,83,95,30,50,1,1,,,,,,,,,,,,,,,,,2,,1,,64,2,,It was hard to answer on some questions because the driver knew when the bought the car that it was programmed to kill the driver over a pedestrian.,FL_9,,,intentional_driver|blame_noah|blame_robodrive|blame_robocar,intentional_driver|anger_robodrive|moral_bad_robodrive|punish_robodrive,,,,
7/10/21 22:40,7/10/21 22:42,0,76.180.96.207,100,93,1,7/10/21 22:42,R_3KH2NimRbTZG40X,,,,,42.84440613,-78.81490326,anonymous,EN,2,2,70,0,60,30,0,60,1,2,,,,,,,,,,,,,,,,,,,,,,,,,1,,1,,39,5,,,FL_8,intentional_pedestri|blame_noah|blame_robodrive|blame_robocar,intentional_pedestri|moral_bad_robodrive|anger_robodrive|punish_robodrive,,,,,,
7/10/21 22:40,7/10/21 22:42,0,24.214.30.10,100,122,1,7/10/21 22:42,R_22FgiZvh9dfb2jY,,,,,32.42120361,-86.27909851,anonymous,EN,2,2,,,,,,,,,,,,,,,,,100,100,100,100,100,100,2,2,,,,,,,,,2,,1,,28,5,,None,FL_10,,,,,random_pedestri|blame_robodrive|blame_robocar|blame_noah,random_pedestri|punish_robodrive|anger_robodrive|moral_bad_robodrive,,
7/10/21 22:47,7/10/21 22:48,0,98.214.156.232,100,103,1,7/10/21 22:48,R_3MQmILD5kNt844P,,,,,40.70629883,-89.42030334,anonymous,EN,2,2,8,92,92,62,35,71,1,2,,,,,,,,,,,,,,,,,,,,,,,,,2,,1,,49,4,,,FL_8,intentional_pedestri|blame_robocar|blame_noah|blame_robodrive,intentional_pedestri|punish_robodrive|moral_bad_robodrive|anger_robodrive,,,,,,
7/10/21 22:46,7/10/21 22:49,0,99.189.184.91,100,140,1,7/10/21 22:49,R_eEPz1Q4GO4CWVkB,,,,,41.38439941,-81.70030212,anonymous,EN,2,2,,,,,,,,,,,,,,,,,100,0,100,0,0,0,2,2,,,,,,,,,2,,1,,76,4,,no,FL_10,,,,,random_pedestri|blame_robocar|blame_noah|blame_robodrive,random_pedestri|punish_robodrive|moral_bad_robodrive|anger_robodrive,,
7/10/21 22:47,7/10/21 22:49,0,74.102.212.57,100,103,1,7/10/21 22:49,R_31AUyXLfPzLJVMd,,,,,40.76190186,-74.41850281,anonymous,EN,2,2,,,,,,,,,10,84,100,90,87,51,1,1,,,,,,,,,,,,,,,,,2,,1,,20,4,,,FL_9,,,intentional_driver|blame_noah|blame_robocar|blame_robodrive,intentional_driver|punish_robodrive|moral_bad_robodrive|anger_robodrive,,,,
7/10/21 22:48,7/10/21 22:51,0,71.73.102.152,100,169,1,7/10/21 22:51,R_1prMOdWMzm7sYUY,,,,,40.96659851,-81.41850281,anonymous,EN,2,2,,,,,,,,,,,,,,,,,,,,,,,,,50,0,50,90,85,90,2,1,2,,1,,55,4,,,FL_11,,,,,,,random_driver|blame_robodrive|blame_noah|blame_robocar,random_driver|moral_bad_robodrive|punish_robodrive|anger_robodrive
7/10/21 22:49,7/10/21 22:51,0,104.13.84.105,100,141,1,7/10/21 22:51,R_VOmQ9ye388PfpV7,,,,,39.95939636,-86.01989746,anonymous,EN,2,2,25,25,50,25,0,0,1,2,,,,,,,,,,,,,,,,,,,,,,,,,2,,1,,43,6,,,FL_8,intentional_pedestri|blame_robodrive|blame_noah|blame_robocar,intentional_pedestri|moral_bad_robodrive|punish_robodrive|anger_robodrive,,,,,,
7/10/21 22:50,7/10/21 22:52,0,64.119.48.27,100,112,1,7/10/21 22:52,R_3oFb766Z9oMtkG8,,,,,45.29699707,-83.5059967,anonymous,EN,2,2,,,,,,,,,,,,,,,,,,,,,,,,,41,90,91,100,100,100,2,1,2,,1,,59,5,,,FL_11,,,,,,,random_driver|blame_noah|blame_robodrive|blame_robocar,random_driver|moral_bad_robodrive|punish_robodrive|anger_robodrive
7/10/21 22:49,7/10/21 22:53,0,72.89.48.249,100,257,1,7/10/21 22:53,R_1C2pRTQLodaCQ9T,,,,,40.78520203,-73.80979919,anonymous,EN,2,2,,,,,,,,,,,,,,,,,0,65,100,55,60,10,2,2,,,,,,,,,1,,3,,23,5,,,FL_10,,,,,random_pedestri|blame_robocar|blame_noah|blame_robodrive,random_pedestri|anger_robodrive|punish_robodrive|moral_bad_robodrive,,
7/10/21 22:47,7/10/21 22:54,0,99.125.118.63,100,400,1,7/10/21 22:54,R_10IOYD3nyrjp15q,,,,,35.94920349,-87.2963028,anonymous,EN,2,2,,,,,,,,,40,50,60,10,50,60,1,1,,,,,,,,,,,,,,,,,2,,1,,67,4,,"Trust me, I will never buy a Robocar.",FL_9,,,intentional_driver|blame_robocar|blame_robodrive|blame_noah,intentional_driver|moral_bad_robodrive|anger_robodrive|punish_robodrive,,,,
7/10/21 22:51,7/10/21 22:55,0,73.18.233.113,100,265,1,7/10/21 22:55,R_2zJ5xV3GQJPYIQ1,,,,,42.49429321,-83.2071991,anonymous,EN,2,2,,,,,,,,,50,50,50,100,81,60,1,1,,,,,,,,,,,,,,,,,2,,2,,36,4,,no,FL_9,,,intentional_driver|blame_robodrive|blame_robocar|blame_noah,intentional_driver|punish_robodrive|anger_robodrive|moral_bad_robodrive,,,,
7/10/21 22:54,7/10/21 22:56,0,45.18.44.132,100,131,1,7/10/21 22:56,R_1oB9TZABAofPRhL,,,,,33.76719666,-86.81169891,anonymous,EN,2,2,,,,,,,,,,,,,,,,,100,100,100,100,100,100,2,2,,,,,,,,,2,,1,,36,3,,,FL_10,,,,,random_pedestri|blame_robocar|blame_robodrive|blame_noah,random_pedestri|anger_robodrive|moral_bad_robodrive|punish_robodrive,,
7/10/21 22:55,7/10/21 22:57,0,24.175.188.46,100,135,1,7/10/21 22:57,R_24OcxuxMGNz35PA,,,,,27.7447052,-98.08200073,anonymous,EN,2,2,,,,,,,,,,,,,,,,,,,,,,,,,0,50,100,100,100,100,2,1,2,,1,,52,3,,no,FL_11,,,,,,,random_driver|blame_robodrive|blame_robocar|blame_noah,random_driver|anger_robodrive|punish_robodrive|moral_bad_robodrive
7/10/21 22:39,7/10/21 22:59,0,52.128.53.200,100,1170,1,7/10/21 22:59,R_sOsyMmHDeYSBPgd,,,,,32.75190735,-97.68579865,anonymous,EN,2,2,,,,,,,,,68,92,72,64,77,67,1,1,,,,,,,,,,,,,,,,,1,,1,,37,3,,,FL_9,,,intentional_driver|blame_noah|blame_robodrive|blame_robocar,intentional_driver|anger_robodrive|moral_bad_robodrive|punish_robodrive,,,,
7/10/21 22:57,7/10/21 22:59,0,73.164.226.7,100,96,1,7/10/21 22:59,R_2RRp1cadXUoSEN8,,,,,44.53190613,-122.8865051,anonymous,EN,2,2,10,45,45,86,50,75,1,2,,,,,,,,,,,,,,,,,,,,,,,,,2,,1,,26,6,,,FL_8,intentional_pedestri|blame_robocar|blame_noah|blame_robodrive,intentional_pedestri|punish_robodrive|moral_bad_robodrive|anger_robodrive,,,,,,
7/10/21 22:57,7/10/21 22:59,0,107.184.151.181,100,89,1,7/10/21 22:59,R_2RaCmOCP5GyCNty,,,,,33.82249451,-118.3103027,anonymous,EN,2,2,,,,,,,,,,,,,,,,,0,100,100,80,92,93,2,2,,,,,,,,,1,,1,,50,3,,,FL_10,,,,,random_pedestri|blame_noah|blame_robodrive|blame_robocar,random_pedestri|anger_robodrive|moral_bad_robodrive|punish_robodrive,,
7/10/21 22:58,7/10/21 23:00,0,73.34.156.126,100,124,1,7/10/21 23:00,R_2zUAH2Rx7FBFoAZ,,,,,39.58920288,-105.1359024,anonymous,EN,2,2,40,30,50,38,41,50,1,2,,,,,,,,,,,,,,,,,,,,,,,,,2,,3,,42,5,,,FL_8,intentional_pedestri|blame_noah|blame_robodrive|blame_robocar,intentional_pedestri|anger_robodrive|moral_bad_robodrive|punish_robodrive,,,,,,
7/10/21 23:00,7/10/21 23:01,0,108.246.220.15,100,78,1,7/10/21 23:01,R_3NQDk5lILtSXafA,,,,,33.93389893,-117.8853989,anonymous,EN,2,2,,,,,,,,,,,,,,,,,,,,,,,,,0,55,72,71,72,70,2,1,1,,1,,51,5,,na,FL_11,,,,,,,random_driver|blame_robodrive|blame_noah|blame_robocar,random_driver|moral_bad_robodrive|punish_robodrive|anger_robodrive
7/10/21 23:00,7/10/21 23:03,0,73.48.242.43,100,144,1,7/10/21 23:03,R_3NOJcwzv7Ux3TOQ,,,,,38.68409729,-121.0675964,anonymous,EN,2,2,,,,,,,,,2,5,3,5,0,0,1,1,,,,,,,,,,,,,,,,,1,,1,,40,5,,,FL_9,,,intentional_driver|blame_robodrive|blame_noah|blame_robocar,intentional_driver|punish_robodrive|moral_bad_robodrive|anger_robodrive,,,,
7/10/21 23:03,7/10/21 23:03,0,174.198.203.206,100,12,1,7/10/21 23:03,R_3P7z1v02rEcBGlt,,,,,39.92419434,-75.01930237,anonymous,EN,1,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7/10/21 23:01,7/10/21 23:03,0,216.176.140.247,100,80,1,7/10/21 23:03,R_eteTULC8TwouiMV,,,,,41.17129517,-87.24909973,anonymous,EN,2,2,49,13,5,1,16,28,3,3,,,,,,,,,,,,,,,,,,,,,,,,,2,,1,,21,2,,,FL_8,intentional_pedestri|blame_robocar|blame_noah|blame_robodrive,intentional_pedestri|punish_robodrive|moral_bad_robodrive|anger_robodrive,,,,,,
7/10/21 23:09,7/10/21 23:11,0,71.176.109.192,100,88,1,7/10/21 23:11,R_20OLiSYOv8MSxei,,,,,43.03909302,-76.12770081,anonymous,EN,2,2,,,,,,,,,,,,,,,,,,,,,,,,,100,100,100,100,50,0,2,1,2,,1,,39,7,,,FL_11,,,,,,,random_driver|blame_robodrive|blame_noah|blame_robocar,random_driver|anger_robodrive|moral_bad_robodrive|punish_robodrive
7/10/21 23:09,7/10/21 23:11,0,73.116.150.161,100,132,1,7/10/21 23:11,R_2am0KhknlMiudjH,,,,,37.6566925,-121.4954987,anonymous,EN,2,2,,,,,,,,,0,50,50,0,0,0,3,1,,,,,,,,,,,,,,,,,1,,4,,25,5,,,FL_9,,,intentional_driver|blame_robodrive|blame_noah|blame_robocar,intentional_driver|punish_robodrive|anger_robodrive|moral_bad_robodrive,,,,
7/10/21 23:09,7/10/21 23:12,0,71.1.148.33,100,167,1,7/10/21 23:12,R_271ft5tiDrRtuPl,,,,,29.10519409,-82.09549713,anonymous,EN,2,2,,,,,,,,,,,,,,,,,100,0,100,93,0,92,2,2,,,,,,,,,2,,1,,62,3,,,FL_10,,,,,random_pedestri|blame_robodrive|blame_robocar|blame_noah,random_pedestri|punish_robodrive|moral_bad_robodrive|anger_robodrive,,
7/10/21 23:10,7/10/21 23:12,0,69.173.232.81,100,99,1,7/10/21 23:12,R_3im3RjW0rg539B8,,,,,33.60679626,-88.64779663,anonymous,EN,2,2,,,,,,,,,,,,,,,,,,,,,,,,,95,51,100,100,100,100,2,1,2,,1,,31,5,,,FL_11,,,,,,,random_driver|blame_noah|blame_robocar|blame_robodrive,random_driver|moral_bad_robodrive|anger_robodrive|punish_robodrive
7/10/21 23:10,7/10/21 23:12,0,67.247.195.60,100,152,1,7/10/21 23:12,R_1QFPun8V60OKT6q,,,,,46.68280029,-68.01689911,anonymous,EN,2,2,89,21,48,64,10,32,3,2,,,,,,,,,,,,,,,,,,,,,,,,,2,,1,,35,2,,,FL_8,intentional_pedestri|blame_robocar|blame_noah|blame_robodrive,intentional_pedestri|anger_robodrive|moral_bad_robodrive|punish_robodrive,,,,,,
7/10/21 23:11,7/10/21 23:14,0,64.184.141.187,100,158,1,7/10/21 23:14,R_1HqSWwQxufXcqLy,,,,,48.66789246,-118.7064972,anonymous,EN,2,2,,,,,,,,,92,84,91,93,39,30,3,1,,,,,,,,,,,,,,,,,2,,1,,45,5,,,FL_9,,,intentional_driver|blame_noah|blame_robodrive|blame_robocar,intentional_driver|anger_robodrive|punish_robodrive|moral_bad_robodrive,,,,
7/10/21 23:14,7/10/21 23:17,0,69.137.14.173,100,148,1,7/10/21 23:17,R_0J5WXfHH2gNIWfT,,,,,26.18440247,-81.41519928,anonymous,EN,2,2,,,,,,,,,,,,,,,,,2,80,80,84,91,67,2,2,,,,,,,,,2,,1,,43,5,,I enjoyed taking this survey.,FL_10,,,,,random_pedestri|blame_robodrive|blame_noah|blame_robocar,random_pedestri|punish_robodrive|anger_robodrive|moral_bad_robodrive,,
7/10/21 23:15,7/10/21 23:17,0,69.146.78.33,100,101,1,7/10/21 23:17,R_DxecyqdYP3dB1CN,,,,,38.83500671,-106.1453018,anonymous,EN,2,2,,,,,,,,,,,,,,,,,,,,,,,,,0,100,100,85,83,100,2,1,1,,1,,29,4,,,FL_11,,,,,,,random_driver|blame_robocar|blame_noah|blame_robodrive,random_driver|punish_robodrive|moral_bad_robodrive|anger_robodrive
7/10/21 23:17,7/10/21 23:18,0,71.178.11.173,100,51,1,7/10/21 23:18,R_3prvEGD1FphGghH,,,,,39.01570129,-77.00849915,anonymous,EN,2,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7/10/21 23:18,7/10/21 23:20,0,12.7.102.114,100,97,1,7/10/21 23:20,R_1mjXIXceS8eTqDA,,,,,35.5473938,-97.57250214,anonymous,EN,2,2,84,84,100,41,100,100,1,2,,,,,,,,,,,,,,,,,,,,,,,,,2,,4,,32,5,,,FL_8,intentional_pedestri|blame_noah|blame_robocar|blame_robodrive,intentional_pedestri|punish_robodrive|moral_bad_robodrive|anger_robodrive,,,,,,
7/10/21 23:17,7/10/21 23:21,0,47.199.164.245,100,256,1,7/10/21 23:21,R_1Ne6wKT1FZKA2OL,,,,,28.08230591,-82.72969818,anonymous,EN,2,2,,,,,,,,,50,0,100,50,0,0,1,1,,,,,,,,,,,,,,,,,2,,1,,56,6,,"I wasn't sure as the driver if I knew whether or not the car was programmed to make that choice. If I knew it was programmed to make that choice then it is also a lot of my fault that I chose to use the car. Also, when it comes to being angry or not, in the scenario I was the driver who wound up dead so I would not feel anger because I was dead.",FL_9,,,intentional_driver|blame_robocar|blame_robodrive|blame_noah,intentional_driver|moral_bad_robodrive|punish_robodrive|anger_robodrive,,,,
7/10/21 23:27,7/10/21 23:29,0,67.181.240.224,100,95,1,7/10/21 23:29,R_1hDNV5dCZXLVh5c,,,,,36.35279846,-119.300705,anonymous,EN,2,2,,,,,,,,,,,,,,,,,,,,,,,,,10,10,50,30,10,15,2,1,2,,3,,25,5,,,FL_11,,,,,,,random_driver|blame_robocar|blame_robodrive|blame_noah,random_driver|anger_robodrive|punish_robodrive|moral_bad_robodrive
7/10/21 23:28,7/10/21 23:29,0,73.207.192.185,100,57,1,7/10/21 23:29,R_3fpHBPWNsojeYOo,,,,,34.11099243,-84.30249786,anonymous,EN,2,2,,,,,,,,,50,0,100,50,50,50,1,1,,,,,,,,,,,,,,,,,2,,1,,28,5,,,FL_9,,,intentional_driver|blame_robocar|blame_robodrive|blame_noah,intentional_driver|anger_robodrive|punish_robodrive|moral_bad_robodrive,,,,
7/10/21 23:26,7/10/21 23:30,0,73.23.62.255,100,224,1,7/10/21 23:30,R_2eQC4v404Loz2Vv,,,,,26.33039856,-81.58709717,anonymous,EN,2,2,10,20,60,30,60,60,1,2,,,,,,,,,,,,,,,,,,,,,,,,,2,,1,,62,3,,,FL_8,intentional_pedestri|blame_robodrive|blame_noah|blame_robocar,intentional_pedestri|punish_robodrive|moral_bad_robodrive|anger_robodrive,,,,,,
7/10/21 23:32,7/10/21 23:33,0,24.29.202.23,100,47,1,7/10/21 23:33,R_3neclMg28UwHgpA,,,,,41.24630737,-81.83100128,anonymous,EN,3,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7/10/21 23:20,7/10/21 23:35,0,107.77.233.11,100,917,1,7/10/21 23:35,R_3e8OgnST1XdH8IM,,,,,33.74850464,-84.38710022,anonymous,EN,2,2,,,,,,,,,,,,,,,,,50,50,50,0,0,0,2,2,,,,,,,,,2,,1,,42,5,,None at this time,FL_10,,,,,random_pedestri|blame_robocar|blame_robodrive|blame_noah,random_pedestri|moral_bad_robodrive|anger_robodrive|punish_robodrive,,
7/10/21 23:41,7/10/21 23:42,0,75.142.212.187,100,78,1,7/10/21 23:42,R_2uJnBcVjMOQhtmF,,,,,34.09150696,-118.1306992,anonymous,EN,2,2,50,68,86,30,49,64,3,2,,,,,,,,,,,,,,,,,,,,,,,,,1,,3,,26,5,,,FL_8,intentional_pedestri|blame_robodrive|blame_noah|blame_robocar,intentional_pedestri|moral_bad_robodrive|punish_robodrive|anger_robodrive,,,,,,
7/10/21 23:41,7/10/21 23:43,0,76.182.65.92,100,113,1,7/10/21 23:43,R_dnbaZNouUN22Dg5,,,,,35.76330566,-78.70999908,anonymous,EN,2,2,,,,,,,,,,,,,,,,,,,,,,,,,15,60,90,80,30,20,2,1,1,,1,,31,6,,,FL_11,,,,,,,random_driver|blame_noah|blame_robocar|blame_robodrive,random_driver|anger_robodrive|punish_robodrive|moral_bad_robodrive
