StartDate,EndDate,Status,IPAddress,Progress,Duration (in seconds),Finished,RecordedDate,ResponseId,RecipientLastName,RecipientFirstName,RecipientEmail,ExternalReference,LocationLatitude,LocationLongitude,DistributionChannel,UserLanguage,consent_q,att1,att2,TP_unforced,fp_unforced,tp_forced,fp_forced,comp1,comp2,gender,gender_4_TEXT,ethnicity,ethnicity_6_TEXT,age,ses,ses_8_TEXT,FL_9_DO
7/24/21 19:05,7/24/21 19:06,0,68.44.16.113,100,81,1,7/24/21 19:06,R_ePRvsg88kYum9rj,,,,,41.04919434,-85.30400085,anonymous,EN,2,2,2,2,,,,2,2,1,,3,,39,4,,TP_unforced
7/24/21 19:06,7/24/21 19:07,0,73.110.144.157,100,68,1,7/24/21 19:07,R_2zCqT6KDCUR9NNS,,,,,41.89570618,-87.9434967,anonymous,EN,2,2,2,,1,,,2,2,2,,3,,56,7,,FP_unforced
7/24/21 19:07,7/24/21 19:08,0,174.198.215.112,100,58,1,7/24/21 19:08,R_1lj0b0JUHYFqPDC,,,,,40.07130432,-74.84490204,anonymous,EN,2,2,2,,,,2,2,1,2,,5,,25,4,,FP_forced
7/24/21 19:06,7/24/21 19:08,0,152.208.2.14,100,127,1,7/24/21 19:08,R_2wcOpLpyqDcjOVn,,,,,40.23269653,-76.93309784,anonymous,EN,2,2,2,1,,,,1,2,2,,3,,48,4,,TP_unforced
7/24/21 19:09,7/24/21 19:10,0,170.253.227.234,100,58,1,7/24/21 19:10,R_1GVvV9HtdoErJYA,,,,,34.45419312,-88.70159912,anonymous,EN,2,2,1,,,,,,,,,,,,,,
7/24/21 19:11,7/24/21 19:11,0,24.101.138.53,100,45,1,7/24/21 19:11,R_cJg3zWjy2I5urrr,,,,,41.02200317,-80.66590118,anonymous,EN,2,2,2,,,2,,1,1,2,,3,,45,7,,TP_forced
7/24/21 19:13,7/24/21 19:14,0,70.141.255.84,100,78,1,7/24/21 19:14,R_3kB9zm7iHcS1I43,,,,,31.57910156,-84.21379852,anonymous,EN,2,2,2,,3,,,2,2,2,,3,,48,2,,FP_unforced
7/24/21 19:14,7/24/21 19:15,0,144.86.129.16,100,23,1,7/24/21 19:15,R_1cTHtZD50vRdLJG,,,,,34.45419312,-88.70159912,anonymous,EN,2,2,1,,,,,,,,,,,,,,
7/24/21 19:19,7/24/21 19:20,0,216.196.209.12,100,25,1,7/24/21 19:20,R_vcvn6n94QWAcryF,,,,,39.28990173,-84.52909851,anonymous,EN,2,2,1,,,,,,,,,,,,,,
7/24/21 19:18,7/24/21 19:20,0,75.136.141.155,100,102,1,7/24/21 19:20,R_2fez1nE0nI5QMGK,,,,,34.52510071,-82.63069916,anonymous,EN,2,2,2,,,,1,2,1,1,,1,,34,4,,FP_forced
7/24/21 19:20,7/24/21 19:20,0,70.126.131.119,100,10,1,7/24/21 19:20,R_b25zk0mQhVIyHwR,,,,,27.98829651,-82.29910278,anonymous,EN,1,,,,,,,,,,,,,,,,
7/24/21 19:19,7/24/21 19:20,0,172.58.110.131,100,83,1,7/24/21 19:20,R_3hcJulcGuV5J1u6,,,,,32.91029358,-96.728302,anonymous,EN,2,2,2,2,,,,1,2,1,,4,,27,1,,TP_unforced
7/24/21 19:21,7/24/21 19:22,0,24.148.4.73,100,78,1,7/24/21 19:22,R_RQDF1lHRUvYJvsR,,,,,41.95550537,-87.66130066,anonymous,EN,2,2,2,,,2,,1,1,2,,3,,32,5,,TP_forced
7/24/21 19:22,7/24/21 19:23,0,73.164.43.156,100,62,1,7/24/21 19:23,R_1ddkQoTkYNeyNzZ,,,,,45.04350281,-93.48269653,anonymous,EN,2,2,2,2,,,,1,2,2,,3,,32,3,,TP_unforced
7/24/21 19:20,7/24/21 19:24,0,216.196.209.12,100,220,1,7/24/21 19:24,R_qD8bjZP8U2UzQel,,,,,39.28990173,-84.52909851,anonymous,EN,2,2,2,,,2,,,1,2,,3,,35,5,,TP_forced
7/24/21 19:22,7/24/21 19:24,0,73.88.176.76,100,167,1,7/24/21 19:24,R_1k0NIxL1YkVmVDK,,,,,36.0164032,-86.56150055,anonymous,EN,2,2,2,,,,2,2,1,2,,3,,35,4,,FP_forced
7/24/21 19:26,7/24/21 19:28,0,173.173.183.63,100,142,1,7/24/21 19:28,R_3qHlHrt1MeBYf05,,,,,26.39419556,-98.81040192,anonymous,EN,2,2,2,,,2,,1,1,2,,4,,32,3,,TP_forced
7/24/21 19:28,7/24/21 19:29,0,104.49.250.20,100,50,1,7/24/21 19:29,R_24oZaSzBa4YPaUS,,,,,26.22810364,-80.16480255,anonymous,EN,2,2,2,1,,,,1,1,1,,1,,21,1,,TP_unforced
7/24/21 19:29,7/24/21 19:31,0,74.105.137.71,100,125,1,7/24/21 19:31,R_2QZ0e2UyZTx1Mm1,,,,,41.04289246,-74.10040283,anonymous,EN,2,2,2,,3,,,,1,1,,3,,63,5,,FP_unforced
7/24/21 19:28,7/24/21 19:32,0,174.72.183.79,100,243,1,7/24/21 19:32,R_XmLX2pUk3omStLH,,,,,36.01280212,-115.203598,anonymous,EN,2,2,2,,,,2,2,1,2,,3,,58,5,,FP_forced
7/24/21 19:35,7/24/21 19:37,0,66.17.101.175,100,144,1,7/24/21 19:37,R_2a94SOV4m37SGJM,,,,,44.30470276,-96.78710175,anonymous,EN,2,2,2,,1,,,2,2,2,,3,,32,4,,FP_unforced
7/24/21 19:38,7/24/21 19:38,0,47.137.21.10,100,26,1,7/24/21 19:38,R_ZJOGJJL1Ld9xKr7,,,,,34.03799438,-118.4543991,anonymous,EN,1,,,,,,,,,,,,,,,,
7/24/21 19:39,7/24/21 19:40,0,47.137.21.10,100,89,1,7/24/21 19:40,R_6F5c4Bt2VwOjjm9,,,,,34.03799438,-118.4543991,anonymous,EN,2,2,2,,,,2,,1,2,,4,,30,7,,FP_forced
7/24/21 19:39,7/24/21 19:41,0,98.223.8.43,100,118,1,7/24/21 19:41,R_3DnXnJofFGR0BCe,,,,,42.36529541,-87.94719696,anonymous,EN,2,2,2,,,1,,1,1,2,,3,,65,3,,TP_forced
7/24/21 19:42,7/24/21 19:43,0,47.203.144.106,100,62,1,7/24/21 19:43,R_3HY0syhLgLNsHZX,,,,,27.09500122,-82.44850159,anonymous,EN,2,2,2,2,,,,1,2,1,,3,,41,4,,TP_unforced
7/24/21 19:43,7/24/21 19:43,0,73.91.172.89,100,12,1,7/24/21 19:43,R_3gNq5cLynM7aD35,,,,,35.22129822,-89.94129944,anonymous,EN,1,,,,,,,,,,,,,,,,
7/24/21 19:49,7/24/21 19:49,0,70.178.111.106,100,17,1,7/24/21 19:49,R_1jDGwXwIKC8ozfq,,,,,35.31990051,-94.40180206,anonymous,EN,1,,,,,,,,,,,,,,,,
7/24/21 19:49,7/24/21 19:49,8,70.178.111.106,100,8,1,7/24/21 19:49,R_27V6OzbiUAVRc9a,,,,,35.31990051,-94.40180206,anonymous,EN,1,,,,,,,,,,,,,,,,
7/24/21 19:40,7/24/21 19:51,0,107.167.234.149,100,645,1,7/24/21 19:51,R_2VI3uySQvxYPDU5,,,,,36.13319397,-82.41220093,anonymous,EN,2,2,2,1,,,,1,2,2,,3,,51,3,,TP_unforced
7/24/21 19:51,7/24/21 19:52,0,162.242.49.184,100,60,1,7/24/21 19:52,R_10pVU6SrxMUcufg,,,,,34.3309021,-89.48370361,anonymous,EN,2,2,2,,2,,,,2,2,,3,,23,4,,FP_unforced
7/24/21 19:53,7/24/21 19:55,0,173.88.191.245,100,87,1,7/24/21 19:55,R_BrhnpAc1MTRD0Ih,,,,,41.24079895,-80.88279724,anonymous,EN,2,2,2,,,,1,2,1,2,,3,,38,1,,FP_forced
7/24/21 19:54,7/24/21 19:56,0,172.74.153.184,100,82,1,7/24/21 19:56,R_1NqSJcoDhTEjiaq,,,,,35.17280579,-79.39189911,anonymous,EN,2,2,2,,,1,,,1,1,,3,,64,3,,TP_forced
7/24/21 19:55,7/24/21 19:56,0,174.109.14.241,100,48,1,7/24/21 19:56,R_O7G2wCTa1I7TvPz,,,,,35.80149841,-80.896698,anonymous,EN,2,2,2,,,,2,2,1,2,,3,,29,4,,FP_forced
7/24/21 19:55,7/24/21 19:57,0,68.46.36.117,100,78,1,7/24/21 19:57,R_3JC3QTs1ZBeuYaG,,,,,45.17010498,-93.19129944,anonymous,EN,2,2,2,,2,,,,2,1,,3,,52,5,,FP_unforced
7/24/21 19:56,7/24/21 19:57,0,73.98.74.122,100,65,1,7/24/21 19:57,R_Y5ZzHsQfBOhlTnr,,,,,32.32240295,-106.8041,anonymous,EN,2,2,2,,,2,,1,1,1,,3,,39,5,,TP_forced
7/24/21 19:56,7/24/21 19:57,0,172.58.17.253,100,64,1,7/24/21 19:58,R_2zdyNd05vtWYTAT,,,,,33.97200012,-118.2420044,anonymous,EN,2,2,2,2,,,,1,2,1,,3,,32,1,,TP_unforced
7/24/21 19:58,7/24/21 19:59,0,73.147.85.209,100,69,1,7/24/21 19:59,R_2ruAlIC1SuiPrx1,,,,,38.27099609,-77.54949951,anonymous,EN,2,2,2,,,,2,2,1,2,,3,,31,3,,FP_forced
7/24/21 19:58,7/24/21 20:01,0,108.73.144.144,100,164,1,7/24/21 20:01,R_3g760wDezovNuae,,,,,33.6526947,-117.5952988,anonymous,EN,2,2,2,3,,,,1,2,1,,3,,63,4,,TP_unforced
7/24/21 20:00,7/24/21 20:01,0,107.77.237.214,100,70,1,7/24/21 20:01,R_2UbIE4vU7bSCqEw,,,,,37.75100708,-97.8219986,anonymous,EN,2,2,2,,,2,,1,1,2,,3,,41,3,,TP_forced
7/24/21 20:01,7/24/21 20:01,0,184.103.201.230,100,14,1,7/24/21 20:01,R_32QugvugjXhCM3m,,,,,33.57679749,-112.2348022,anonymous,EN,2,2,1,,,,,,,,,,,,,,
7/24/21 20:00,7/24/21 20:06,0,67.246.93.98,100,336,1,7/24/21 20:06,R_2rNnye35YDR22K6,,,,,43.90859985,-75.8911972,anonymous,EN,2,2,2,,2,,,1,2,2,,1,,29,3,,FP_unforced
7/24/21 20:06,7/24/21 20:08,0,69.140.83.201,100,93,1,7/24/21 20:08,R_2SIzoBgaxZBCmC0,,,,,39.34069824,-76.6753006,anonymous,EN,2,2,2,,3,,,,2,1,,3,,33,4,,FP_unforced
7/24/21 20:09,7/24/21 20:09,0,73.190.136.114,100,8,1,7/24/21 20:09,R_3PGZWPF5NeSvYFL,,,,,35.68840027,-84.07689667,anonymous,EN,1,,,,,,,,,,,,,,,,
7/24/21 20:08,7/24/21 20:10,0,24.55.129.188,100,121,1,7/24/21 20:10,R_1pYcILHXys2llwe,,,,,40.90559387,-76.78720093,anonymous,EN,2,2,1,,,,,,,,,,,,,,
7/24/21 20:08,7/24/21 20:10,0,32.213.185.8,100,130,1,7/24/21 20:10,R_2tJuZkaRWPltLoa,,,,,41.81390381,-73.11229706,anonymous,EN,2,2,2,,,2,,1,1,2,,3,,20,3,,TP_forced
7/24/21 20:10,7/24/21 20:11,0,67.240.43.114,100,83,1,7/24/21 20:11,R_1Hcs89Q3x2v5zM9,,,,,42.772995,-73.71109772,anonymous,EN,2,2,2,,,,2,,1,1,,3,,41,1,,FP_forced
7/24/21 20:10,7/24/21 20:12,0,71.31.160.36,100,116,1,7/24/21 20:12,R_2a8ByCJgaOMaCfy,,,,,38.04049683,-84.72930145,anonymous,EN,2,2,2,3,,,,1,1,2,,3,,44,1,,TP_unforced
7/24/21 20:11,7/24/21 20:13,0,69.203.70.122,100,73,1,7/24/21 20:13,R_3L85XaKTyCB5J0D,,,,,40.69940186,-73.88829803,anonymous,EN,2,2,2,1,,,,,1,2,,3,,26,4,,TP_unforced
7/24/21 20:11,7/24/21 20:13,0,76.16.145.211,100,92,1,7/24/21 20:13,R_3Jt5URnQkuoDbm2,,,,,41.63519287,-87.73249817,anonymous,EN,2,2,2,,,1,,1,1,2,,1,,38,4,,TP_forced
7/24/21 20:12,7/24/21 20:13,0,47.132.80.79,100,67,1,7/24/21 20:13,R_2ZIAwone08dQcUq,,,,,35.45019531,-79.13619995,anonymous,EN,2,2,2,,,,2,,1,1,,3,,32,4,,FP_forced
7/24/21 20:16,7/24/21 20:16,0,206.214.238.5,100,9,1,7/24/21 20:16,R_6MgvZxGTngC70t3,,,,,38.87010193,-76.99479675,anonymous,EN,1,,,,,,,,,,,,,,,,
7/24/21 20:15,7/24/21 20:17,0,69.222.118.104,100,86,1,7/24/21 20:17,R_cDchH30ROHPW2Xv,,,,,32.65370178,-97.37419891,anonymous,EN,2,2,2,,3,,,,2,1,,3,,32,4,,FP_unforced
7/24/21 20:16,7/24/21 20:17,0,65.27.155.85,100,93,1,7/24/21 20:17,R_3QDzPJIC4wTqO10,,,,,40.11169434,-82.97280121,anonymous,EN,2,2,2,,,1,,1,1,2,,3,,46,5,,TP_forced
7/24/21 20:17,7/24/21 20:19,0,184.166.79.217,100,106,1,7/24/21 20:19,R_302Hrj234xf7GBq,,,,,46.896698,-114.0020981,anonymous,EN,2,2,2,,1,,,,1,1,,3,,47,3,,FP_unforced
7/24/21 20:16,7/24/21 20:19,0,192.82.97.244,100,184,1,7/24/21 20:19,R_2ci8VejqEnn2LJO,,,,,43.14889526,-95.14700317,anonymous,EN,2,2,2,3,,,,1,1,1,,3,,46,1,,TP_unforced
7/24/21 20:18,7/24/21 20:20,0,71.71.58.184,100,114,1,7/24/21 20:20,R_2SHpQLZL3i3nIA9,,,,,36.18249512,-79.81030273,anonymous,EN,2,2,2,,,2,,1,1,1,,3,,34,1,,TP_forced
7/24/21 20:19,7/24/21 20:20,0,98.33.244.158,100,81,1,7/24/21 20:20,R_2vldQvqJ9anIQh7,,,,,40.51530457,-112.031601,anonymous,EN,2,2,2,,3,,,,2,2,,3,,43,4,,FP_unforced
7/24/21 20:18,7/24/21 20:20,0,76.176.229.67,100,167,1,7/24/21 20:20,R_2zqpQAyjlAn7Z3C,,,,,32.70930481,-114.4905014,anonymous,EN,2,2,2,,,,2,2,1,2,,5,,49,4,,FP_forced
7/24/21 20:20,7/24/21 20:21,0,73.230.98.172,100,52,1,7/24/21 20:21,R_Anxt4eCjAVWYZ9L,,,,,41.38999939,-75.66359711,anonymous,EN,2,2,2,3,,,,1,2,1,,3,,46,4,,TP_unforced
7/24/21 20:20,7/24/21 20:22,0,173.80.111.153,100,99,1,7/24/21 20:22,R_3GEdPeSSiJg5BHi,,,,,38.19689941,-81.49770355,anonymous,EN,2,2,2,,,,1,2,1,1,,3,,56,4,,FP_forced
7/24/21 20:22,7/24/21 20:24,0,98.177.125.115,100,100,1,7/24/21 20:24,R_cJavN7bJONZiS65,,,,,33.60690308,-112.2822037,anonymous,EN,2,2,2,2,,,,1,2,2,,3,,67,2,,TP_unforced
7/24/21 20:26,7/24/21 20:26,0,71.200.47.51,100,6,1,7/24/21 20:26,R_WqwRlR3pMzzWzGV,,,,,39.293396,-75.60179901,anonymous,EN,1,,,,,,,,,,,,,,,,
7/24/21 20:27,7/24/21 20:28,0,99.166.153.61,100,24,1,7/24/21 20:28,R_2ASffi1u2hlxJPP,,,,,41.67289734,-88.54129791,anonymous,EN,1,,,,,,,,,,,,,,,,
7/24/21 20:25,7/24/21 20:28,0,99.100.59.233,100,158,1,7/24/21 20:28,R_2zImtNPyeDs97SJ,,,,,34.2183075,-118.3717957,anonymous,EN,2,2,2,,,2,,1,1,1,,3,,71,3,,TP_forced
7/24/21 20:29,7/24/21 20:31,0,100.19.99.164,100,94,1,7/24/21 20:31,R_2ciPcq3T5OXQwtS,,,,,39.82350159,-75.76719666,anonymous,EN,2,2,2,,3,,,,2,2,,3,,62,3,,FP_unforced
7/24/21 20:29,7/24/21 20:31,0,75.182.137.220,100,89,1,7/24/21 20:31,R_28B2vb3wFSEGrGZ,,,,,35.88459778,-78.6384964,anonymous,EN,2,2,2,1,,,,1,2,2,,3,,24,4,,TP_unforced
7/24/21 20:30,7/24/21 20:31,0,137.229.79.166,100,65,1,7/24/21 20:31,R_2arhSr7kgMdhPbP,,,,,64.85440063,-147.8468933,anonymous,EN,2,2,2,,,2,,1,1,1,,3,,55,3,,TP_forced
7/24/21 20:31,7/24/21 20:31,0,73.162.251.201,100,6,1,7/24/21 20:31,R_2fJ3uQc9oAypUgz,,,,,37.5625,-122.0003967,anonymous,EN,1,,,,,,,,,,,,,,,,
7/24/21 20:31,7/24/21 20:33,0,71.195.9.37,100,127,1,7/24/21 20:33,R_3EYeMZIZa6CFKwW,,,,,44.78430176,-93.2201004,anonymous,EN,2,2,2,,3,,,2,2,2,,3,,57,5,,FP_unforced
7/24/21 20:33,7/24/21 20:33,0,71.76.25.186,100,48,1,7/24/21 20:33,R_1i81XDxOfe09NXH,,,,,33.43080139,-79.32350159,anonymous,EN,2,2,2,,,,2,,1,1,,3,,43,5,,FP_forced
7/24/21 20:34,7/24/21 20:35,0,96.40.197.186,100,59,1,7/24/21 20:35,R_tDrKoipgQZfQCpr,,,,,38.543396,-90.03510284,anonymous,EN,2,2,2,,3,,,2,1,1,,3,,41,5,,FP_unforced
7/24/21 20:36,7/24/21 20:38,0,99.127.70.37,100,87,1,7/24/21 20:38,R_3C4vknCODukgjux,,,,,30.08430481,-81.86289978,anonymous,EN,2,2,2,,,,2,2,1,2,,3,,29,3,,FP_forced
7/24/21 20:37,7/24/21 20:39,0,68.226.220.244,100,73,1,7/24/21 20:39,R_1OkkXW065WeqEwC,,,,,29.94769287,-92.24160004,anonymous,EN,2,2,2,,,1,,,1,1,,3,,41,3,,TP_forced
7/24/21 20:41,7/24/21 20:43,0,68.229.29.230,100,104,1,7/24/21 20:43,R_1Olwok4sv12IpM0,,,,,36.00210571,-115.1470032,anonymous,EN,2,2,2,1,,,,,2,2,,3,,40,5,,TP_unforced
7/24/21 20:45,7/24/21 20:47,0,162.251.103.170,100,91,1,7/24/21 20:47,R_3oI6xs7Fla0nxjr,,,,,41.53570557,-89.45739746,anonymous,EN,2,2,2,,3,,,,2,1,,3,,34,5,,FP_unforced
7/24/21 20:47,7/24/21 20:49,0,64.64.110.5,100,95,1,7/24/21 20:49,R_3qlg9wzRFxN0X8H,,,,,33.92590332,-86.47409821,anonymous,EN,2,2,2,3,,,,1,2,2,,3,,37,2,,TP_unforced
7/24/21 20:50,7/24/21 20:52,0,73.242.95.134,100,126,1,7/24/21 20:52,R_OpwCl5hI2Dptz2x,,,,,44.95480347,-93.15509796,anonymous,EN,2,2,2,,,2,,1,1,1,,4,,60,4,,TP_forced
7/24/21 20:54,7/24/21 20:55,0,71.95.60.71,100,46,1,7/24/21 20:55,R_2AXxyKWEnwo8X1p,,,,,34.00619507,-117.4431992,anonymous,EN,2,2,2,,,,2,,1,2,,2,,31,6,,FP_forced
7/24/21 20:58,7/24/21 20:59,0,98.23.17.200,100,38,1,7/24/21 20:59,R_1ghX2IKq9vcUrW0,,,,,37.88679504,-84.5667038,anonymous,EN,2,2,1,,,,,,,,,,,,,,
7/24/21 20:52,7/24/21 20:59,0,98.26.248.141,100,406,1,7/24/21 20:59,R_p5aj9Zwr2BAP9lL,,,,,36.03349304,-79.59559631,anonymous,EN,2,2,2,,3,,,2,2,2,,1,,31,4,,FP_unforced
7/24/21 21:04,7/24/21 21:05,0,24.6.30.74,100,76,1,7/24/21 21:05,R_301qJyO8syc6qFy,,,,,37.52810669,-121.9732056,anonymous,EN,2,2,2,3,,,,,2,1,,2,,19,1,,TP_unforced
7/24/21 21:07,7/24/21 21:12,0,174.195.140.216,100,296,1,7/24/21 21:12,R_1hElLWChZQElFAO,,,,,33.51040649,-117.6591034,anonymous,EN,2,2,2,,,,2,2,2,1,,3,,38,3,,FP_forced
7/24/21 21:14,7/24/21 21:16,0,172.58.99.154,100,130,1,7/24/21 21:16,R_1j9W3ipv5gAik9Q,,,,,29.79119873,-95.41819763,anonymous,EN,2,2,2,,,1,,,1,2,,3,,54,3,,TP_forced
7/24/21 21:15,7/24/21 21:16,0,68.39.20.155,100,63,1,7/24/21 21:16,R_1CdnFkhn5PjmVQ8,,,,,39.8704071,-86.21659851,anonymous,EN,2,2,2,,,2,,1,1,1,,3,,30,4,,TP_forced
7/24/21 21:19,7/24/21 21:20,0,100.18.6.15,100,72,1,7/24/21 21:20,R_125deHoSVUkUDnA,,,,,39.07150269,-76.69629669,anonymous,EN,2,2,2,2,,,,1,2,1,,1,,36,3,,TP_unforced
7/24/21 21:19,7/24/21 21:21,0,71.66.247.182,100,87,1,7/24/21 21:21,R_2P5wTdrXmCBibbj,,,,,40.86929321,-84.58499908,anonymous,EN,2,2,2,,,,2,,1,2,,3,,63,3,,FP_forced
7/24/21 21:21,7/24/21 21:23,0,50.121.85.9,100,89,1,7/24/21 21:23,R_2CwF5ctKWQpegDe,,,,,41.19540405,-85.11769867,anonymous,EN,2,2,2,,3,,,,2,1,,3,,51,4,,FP_unforced
7/24/21 21:23,7/24/21 21:25,0,173.63.143.194,100,73,1,7/24/21 21:25,R_1lbHBZoe6JWIq3H,,,,,40.35839844,-74.06809998,anonymous,EN,2,2,2,,,,2,2,1,1,,3,,56,4,,FP_forced
7/24/21 21:27,7/24/21 21:28,0,184.190.195.67,100,82,1,7/24/21 21:28,R_C4w27FIIgzgOXeh,,,,,30.15969849,-92.02580261,anonymous,EN,2,2,2,,,2,,1,1,2,,1,,48,3,,TP_forced
7/24/21 21:27,7/24/21 21:29,0,99.98.152.51,100,106,1,7/24/21 21:29,R_124R6StsUUSD0e2,,,,,33.93299866,-84.60399628,anonymous,EN,2,2,2,3,,,,1,2,2,,3,,50,5,,TP_unforced
7/24/21 21:33,7/24/21 21:34,0,23.251.0.37,100,81,1,7/24/21 21:34,R_3Ky08waX8apzfJD,,,,,37.46659851,-89.22260284,anonymous,EN,2,2,2,,,,2,2,1,2,,3,,27,3,,FP_forced
7/24/21 21:34,7/24/21 21:36,0,173.26.63.186,100,129,1,7/24/21 21:36,R_10PB3kA8L62KENu,,,,,41.35690308,-85.04969788,anonymous,EN,2,2,2,,,2,,,1,1,,3,,62,6,,TP_forced
7/24/21 21:36,7/24/21 21:37,0,71.204.14.205,100,82,1,7/24/21 21:37,R_1M4IACm3oYb67wx,,,,,33.56190491,-84.43190002,anonymous,EN,2,2,2,,,,2,2,1,2,,1,,21,3,,FP_forced
7/24/21 21:35,7/24/21 21:38,0,71.204.95.8,100,149,1,7/24/21 21:38,R_80quMtFc3meivf3,,,,,34.07470703,-84.59529877,anonymous,EN,2,2,2,,2,,,2,2,2,,5,,29,4,,FP_unforced
7/24/21 21:36,7/24/21 21:38,0,24.243.157.5,100,122,1,7/24/21 21:38,R_3075KRdGJ5yThD1,,,,,30.2881012,-97.76399994,anonymous,EN,2,2,2,2,,,,1,2,2,,3,,55,5,,TP_unforced
7/24/21 21:38,7/24/21 21:39,0,72.130.28.115,100,99,1,7/24/21 21:39,R_Q0TPSM1woo6mnL3,,,,,20.84269714,-156.3330078,anonymous,EN,2,2,2,,1,,,2,2,1,,3,,60,3,,FP_unforced
7/24/21 21:38,7/24/21 21:40,0,76.124.9.21,100,125,1,7/24/21 21:40,R_56KPCtYjbUTyBGh,,,,,39.61019897,-75.67469788,anonymous,EN,2,2,2,,,1,,1,1,1,,3,,43,4,,TP_forced
7/24/21 21:39,7/24/21 21:40,0,70.171.161.217,100,86,1,7/24/21 21:40,R_eQVP5jawPhL2iQh,,,,,41.28540039,-96.1493988,anonymous,EN,2,2,2,2,,,,1,2,1,,3,,46,4,,TP_unforced
7/24/21 21:44,7/24/21 21:46,0,64.56.28.107,100,98,1,7/24/21 21:46,R_3PhPDaC6sShicMD,,,,,30.30639648,-90.94270325,anonymous,EN,2,2,2,,,2,,1,1,1,,5,,40,3,,TP_forced
7/24/21 21:45,7/24/21 21:47,0,174.85.165.110,100,139,1,7/24/21 21:47,R_3HYnx5xOAgcmLqH,,,,,33.35549927,-86.82740021,anonymous,EN,2,2,2,,1,,,,2,1,,1,,33,4,,FP_unforced
7/24/21 21:47,7/24/21 21:48,0,69.136.123.136,100,66,1,7/24/21 21:48,R_2pQzLdXTbIim6qz,,,,,32.27279663,-110.7658997,anonymous,EN,2,2,2,,,,1,1,1,1,,3,,27,5,,FP_forced
7/24/21 21:48,7/24/21 21:49,0,162.246.212.61,100,13,1,7/24/21 21:49,R_0PuFGUSE7a8aSsx,,,,,32.22390747,-106.2630997,anonymous,EN,1,,,,,,,,,,,,,,,,
7/24/21 21:49,7/24/21 21:50,0,50.83.194.208,100,83,1,7/24/21 21:50,R_DoXjg1JvX45gPcJ,,,,,38.09959412,-95.89150238,anonymous,EN,2,2,2,,1,,,,2,2,,3,,38,3,,FP_unforced
7/24/21 21:49,7/24/21 21:50,0,172.91.46.105,100,77,1,7/24/21 21:50,R_20NFOs3us3UrPZ6,,,,,34.48570251,-118.1920013,anonymous,EN,2,2,2,,,2,,1,1,1,,3,,38,4,,TP_forced
7/24/21 21:50,7/24/21 21:51,0,107.77.200.23,100,79,1,7/24/21 21:51,R_1P6mfNDfab9Vvt7,,,,,32.82659912,-96.7888031,anonymous,EN,2,1,2,,,,,,,,,,,,,,
7/24/21 21:51,7/24/21 21:54,0,172.58.27.137,100,185,1,7/24/21 21:54,R_2rPoa2lMyol0rvi,,,,,34.05439758,-118.2440033,anonymous,EN,2,2,2,,,,2,2,1,1,,4,,22,3,,FP_forced
7/24/21 21:55,7/24/21 21:57,0,73.54.23.228,100,129,1,7/24/21 21:57,R_XTFjc1waGZOxtFn,,,,,26.62919617,-81.96800232,anonymous,EN,2,2,2,1,,,,1,2,1,,3,,33,4,,TP_unforced
7/24/21 22:00,7/24/21 22:01,0,144.183.216.83,100,30,1,7/24/21 22:01,R_1mpYZXYDJwdILUP,,,,,37.75100708,-97.8219986,anonymous,EN,2,2,1,,,,,,,,,,,,,,
7/24/21 22:03,7/24/21 22:04,0,47.135.96.147,100,85,1,7/24/21 22:04,R_bCQJS9aUQWgzOBb,,,,,36.19850159,-81.13529968,anonymous,EN,2,2,2,,1,,,2,1,1,,3,,39,3,,FP_unforced
7/24/21 22:08,7/24/21 22:08,0,174.192.202.61,100,22,1,7/24/21 22:08,R_3JmSSuNa6K7khhf,,,,,39.00149536,-77.09609985,anonymous,EN,2,2,1,,,,,,,,,,,,,,
7/24/21 22:08,7/24/21 22:10,0,107.191.207.85,100,109,1,7/24/21 22:10,R_UZ3NWcYla7sDgTT,,,,,39.43110657,-91.06479645,anonymous,EN,2,2,2,,,1,,1,1,2,,3,,57,1,,TP_forced
7/24/21 22:13,7/24/21 22:13,0,72.184.127.111,100,16,1,7/24/21 22:13,R_2VyIgdQHQWMKyvM,,,,,27.84069824,-82.71549988,anonymous,EN,2,2,1,,,,,,,,,,,,,,
7/24/21 22:08,7/24/21 22:13,0,172.12.168.34,100,274,1,7/24/21 22:13,R_Xt9QrlHtDcW5FDz,,,,,41.56359863,-81.57330322,anonymous,EN,2,2,2,3,,,,,2,2,,1,,41,3,,TP_unforced
7/24/21 22:13,7/24/21 22:15,0,73.209.74.161,100,105,1,7/24/21 22:15,R_3CZ7aKFzAI91n4S,,,,,42.44219971,-87.83959961,anonymous,EN,2,2,2,3,,,,1,2,2,,1,,30,3,,TP_unforced
7/24/21 22:13,7/24/21 22:15,0,67.169.110.242,100,135,1,7/24/21 22:15,R_31ZsNKfp6XeoqYE,,,,,38.10429382,-122.2442017,anonymous,EN,2,2,2,,,,1,,1,1,,3,,35,1,,FP_forced
7/24/21 22:13,7/24/21 22:16,0,24.111.204.153,100,178,1,7/24/21 22:16,R_DvMTgDTxHJmnxM5,,,,,44.72329712,-92.49449921,anonymous,EN,2,2,2,,1,,,,2,1,,3,,42,4,,FP_unforced
